T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
144.0000000000,379.50001000,0.00000000,-6.70000000,1.326611e-01,2.965933e-14,5.715941e-02,4.308680e-01,3.969557e+02,2.826847e+00,2.130880e+01,17.097652,2.849609
144.0000000000,379.50001000,0.00000000,-6.60000000,1.327011e-01,2.928900e-14,5.731517e-02,4.319117e-01,3.970162e+02,2.827169e+00,2.130478e+01,17.091079,2.848513
144.0000000000,379.50001000,0.00000000,-6.50000000,1.327413e-01,2.889647e-14,5.747100e-02,4.329550e-01,3.970767e+02,2.827491e+00,2.130077e+01,17.085831,2.847639
144.0000000000,379.50001000,0.00000000,-6.40000000,1.327814e-01,2.848577e-14,5.762688e-02,4.339980e-01,3.971374e+02,2.827813e+00,2.129675e+01,17.081905,2.846984
144.0000000000,379.50001000,0.00000000,-6.30000000,1.328217e-01,2.818327e-14,5.778282e-02,4.350406e-01,3.971982e+02,2.828136e+00,2.129273e+01,17.079298,2.846550
144.0000000000,379.50001000,0.00000000,-6.20000000,1.328620e-01,2.782111e-14,5.793882e-02,4.360828e-01,3.972591e+02,2.828460e+00,2.128871e+01,17.078005,2.846334
144.0000000000,379.50001000,0.00000000,-6.10000000,1.329023e-01,2.741754e-14,5.809488e-02,4.371247e-01,3.973202e+02,2.828784e+00,2.128469e+01,17.078023,2.846337
144.0000000000,379.50001000,0.00000000,-6.00000000,1.329427e-01,2.708317e-14,5.825099e-02,4.381662e-01,3.973814e+02,2.829109e+00,2.128067e+01,17.079348,2.846558
144.0000000000,379.50001000,0.00000000,-5.90000000,1.329831e-01,2.676284e-14,5.840717e-02,4.392074e-01,3.974426e+02,2.829435e+00,2.127665e+01,17.081976,2.846996
144.0000000000,379.50001000,0.00000000,-5.80000000,1.330236e-01,2.641874e-14,5.856340e-02,4.402482e-01,3.975040e+02,2.829761e+00,2.127262e+01,17.085903,2.847651
144.0000000000,379.50001000,0.00000000,-5.70000000,1.330641e-01,2.606784e-14,5.871970e-02,4.412887e-01,3.975656e+02,2.830087e+00,2.126859e+01,17.091126,2.848521
144.0000000000,379.50001000,0.00000000,-5.60000000,1.331047e-01,2.571968e-14,5.887605e-02,4.423287e-01,3.976272e+02,2.830415e+00,2.126457e+01,17.097641,2.849607
144.0000000000,379.50001000,0.00000000,-5.50000000,1.331454e-01,2.542785e-14,5.903246e-02,4.433685e-01,3.976890e+02,2.830742e+00,2.126054e+01,17.105444,2.850907
144.0000000000,379.50001000,0.00000000,-5.40000000,1.331861e-01,2.506237e-14,5.918893e-02,4.444078e-01,3.977509e+02,2.831071e+00,2.125651e+01,17.114532,2.852422
144.0000000000,379.50001000,0.00000000,-5.30000000,1.332268e-01,2.472794e-14,5.934546e-02,4.454468e-01,3.978129e+02,2.831400e+00,2.125248e+01,17.124901,2.854150
144.0000000000,379.50001000,0.00000000,-5.20000000,1.332676e-01,2.446050e-14,5.950205e-02,4.464855e-01,3.978750e+02,2.831729e+00,2.124844e+01,17.136546,2.856091
144.0000000000,379.50001000,0.00000000,-5.10000000,1.333085e-01,2.406651e-14,5.965870e-02,4.475237e-01,3.979372e+02,2.832060e+00,2.124441e+01,17.149466,2.858244
144.0000000000,379.50001000,0.00000000,-5.00000000,1.333494e-01,2.379108e-14,5.981542e-02,4.485617e-01,3.979996e+02,2.832391e+00,2.124037e+01,17.163654,2.860609
144.0000000000,379.50001000,0.00000000,-4.90000000,1.333903e-01,2.347639e-14,5.997219e-02,4.495992e-01,3.980621e+02,2.832722e+00,2.123634e+01,17.179109,2.863185
144.0000000000,379.50001000,0.00000000,-4.80000000,1.334313e-01,2.315040e-14,6.012902e-02,4.506364e-01,3.981247e+02,2.833054e+00,2.123230e+01,17.195827,2.865971
144.0000000000,379.50001000,0.00000000,-4.70000000,1.334724e-01,2.285956e-14,6.028591e-02,4.516733e-01,3.981874e+02,2.833387e+00,2.122826e+01,17.213803,2.868967
144.0000000000,379.50001000,0.00000000,-4.60000000,1.335135e-01,2.254781e-14,6.044286e-02,4.527098e-01,3.982503e+02,2.833720e+00,2.122422e+01,17.233034,2.872172
144.0000000000,379.50001000,0.00000000,-4.50000000,1.335547e-01,2.227970e-14,6.059988e-02,4.537459e-01,3.983133e+02,2.834054e+00,2.122018e+01,17.253517,2.875586
144.0000000000,379.50001000,0.00000000,-4.40000000,1.335959e-01,2.200561e-14,6.075695e-02,4.547817e-01,3.983764e+02,2.834388e+00,2.121613e+01,17.275248,2.879208
144.0000000000,379.50001000,0.00000000,-4.30000000,1.336371e-01,2.168384e-14,6.091409e-02,4.558171e-01,3.984396e+02,2.834723e+00,2.121209e+01,17.298223,2.883037
144.0000000000,379.50001000,0.00000000,-4.20000000,1.336785e-01,2.141288e-14,6.107129e-02,4.568521e-01,3.985029e+02,2.835059e+00,2.120804e+01,17.322438,2.887073
144.0000000000,379.50001000,0.00000000,-4.10000000,1.337198e-01,2.114171e-14,6.122854e-02,4.578868e-01,3.985664e+02,2.835395e+00,2.120400e+01,17.347891,2.891315
144.0000000000,379.50001000,0.00000000,-4.00000000,1.337613e-01,2.085350e-14,6.138586e-02,4.589211e-01,3.986300e+02,2.835732e+00,2.119995e+01,17.374577,2.895763
144.0000000000,379.50001000,0.00000000,-3.90000000,1.338027e-01,2.057947e-14,6.154325e-02,4.599551e-01,3.986937e+02,2.836069e+00,2.119590e+01,17.402493,2.900416
144.0000000000,379.50001000,0.00000000,-3.80000000,1.338443e-01,2.028099e-14,6.170069e-02,4.609887e-01,3.987575e+02,2.836407e+00,2.119185e+01,17.431636,2.905273
144.0000000000,379.50001000,0.00000000,-3.70000000,1.338858e-01,2.002761e-14,6.185820e-02,4.620220e-01,3.988214e+02,2.836745e+00,2.118779e+01,17.462001,2.910333
144.0000000000,379.50001000,0.00000000,-3.60000000,1.339275e-01,1.979064e-14,6.201576e-02,4.630548e-01,3.988855e+02,2.837085e+00,2.118374e+01,17.493585,2.915598
144.0000000000,379.50001000,0.00000000,-3.50000000,1.339692e-01,1.952212e-14,6.217339e-02,4.640874e-01,3.989497e+02,2.837424e+00,2.117969e+01,17.526385,2.921064
144.0000000000,379.50001000,0.00000000,-3.40000000,1.340109e-01,1.925013e-14,6.233109e-02,4.651196e-01,3.990140e+02,2.837765e+00,2.117563e+01,17.560398,2.926733
144.0000000000,379.50001000,0.00000000,-3.30000000,1.340527e-01,1.900180e-14,6.248884e-02,4.661514e-01,3.990784e+02,2.838106e+00,2.117157e+01,17.595619,2.932603
144.0000000000,379.50001000,0.00000000,-3.20000000,1.340945e-01,1.875902e-14,6.264666e-02,4.671828e-01,3.991430e+02,2.838447e+00,2.116751e+01,17.632045,2.938674
144.0000000000,379.50001000,0.00000000,-3.10000000,1.341364e-01,1.851935e-14,6.280454e-02,4.682139e-01,3.992077e+02,2.838790e+00,2.116345e+01,17.669672,2.944945
144.0000000000,379.50001000,0.00000000,-3.00000000,1.341784e-01,1.832361e-14,6.296248e-02,4.692446e-01,3.992725e+02,2.839132e+00,2.115939e+01,17.708498,2.951416
144.0000000000,379.50001000,0.00000000,-2.90000000,1.342204e-01,1.802696e-14,6.312049e-02,4.702750e-01,3.993374e+02,2.839476e+00,2.115533e+01,17.748519,2.958086
144.0000000000,379.50001000,0.00000000,-2.80000000,1.342624e-01,1.780963e-14,6.327856e-02,4.713050e-01,3.994024e+02,2.839820e+00,2.115126e+01,17.789731,2.964955
144.0000000000,379.50001000,0.00000000,-2.70000000,1.343045e-01,1.755391e-14,6.343669e-02,4.723347e-01,3.994676e+02,2.840164e+00,2.114720e+01,17.832130,2.972022
144.0000000000,379.50001000,0.00000000,-2.60000000,1.343467e-01,1.733319e-14,6.359489e-02,4.733640e-01,3.995329e+02,2.840510e+00,2.114313e+01,17.875714,2.979286
144.0000000000,379.50001000,0.00000000,-2.50000000,1.343889e-01,1.708437e-14,6.375315e-02,4.743929e-01,3.995983e+02,2.840855e+00,2.113906e+01,17.920478,2.986746
144.0000000000,379.50001000,0.00000000,-2.40000000,1.344312e-01,1.686203e-14,6.391147e-02,4.754215e-01,3.996638e+02,2.841202e+00,2.113499e+01,17.966420,2.994403
144.0000000000,380.00001000,0.00000000,-9.90000000,1.318292e-01,4.632256e-14,5.239715e-02,3.974624e-01,3.957508e+02,2.820400e+00,2.139435e+01,17.962491,2.993749
144.0000000000,380.00001000,0.00000000,-9.80000000,1.318678e-01,4.577205e-14,5.255138e-02,3.985158e-01,3.958077e+02,2.820703e+00,2.139039e+01,17.914661,2.985777
144.0000000000,380.00001000,0.00000000,-9.70000000,1.319064e-01,4.518626e-14,5.270567e-02,3.995687e-01,3.958646e+02,2.821007e+00,2.138643e+01,17.868274,2.978046
144.0000000000,380.00001000,0.00000000,-9.60000000,1.319451e-01,4.464216e-14,5.286001e-02,4.006213e-01,3.959217e+02,2.821312e+00,2.138247e+01,17.823325,2.970554
144.0000000000,380.00001000,0.00000000,-9.50000000,1.319838e-01,4.407281e-14,5.301441e-02,4.016736e-01,3.959789e+02,2.821617e+00,2.137851e+01,17.779811,2.963302
144.0000000000,380.00001000,0.00000000,-9.40000000,1.320226e-01,4.350965e-14,5.316886e-02,4.027255e-01,3.960362e+02,2.821922e+00,2.137454e+01,17.737726,2.956288
144.0000000000,380.00001000,0.00000000,-9.30000000,1.320614e-01,4.295010e-14,5.332336e-02,4.037770e-01,3.960936e+02,2.822229e+00,2.137058e+01,17.697069,2.949511
144.0000000000,380.00001000,0.00000000,-9.20000000,1.321003e-01,4.241719e-14,5.347792e-02,4.048282e-01,3.961511e+02,2.822536e+00,2.136661e+01,17.657833,2.942972
144.0000000000,380.00001000,0.00000000,-9.10000000,1.321392e-01,4.184359e-14,5.363253e-02,4.058790e-01,3.962088e+02,2.822843e+00,2.136265e+01,17.620016,2.936669
144.0000000000,380.00001000,0.00000000,-9.00000000,1.321782e-01,4.138308e-14,5.378720e-02,4.069294e-01,3.962666e+02,2.823151e+00,2.135868e+01,17.583613,2.930602
144.0000000000,380.00001000,0.00000000,-8.90000000,1.322172e-01,4.084791e-14,5.394192e-02,4.079795e-01,3.963245e+02,2.823460e+00,2.135471e+01,17.548620,2.924770
144.0000000000,380.00001000,0.00000000,-8.80000000,1.322563e-01,4.034621e-14,5.409670e-02,4.090293e-01,3.963825e+02,2.823769e+00,2.135073e+01,17.515032,2.919172
144.0000000000,380.00001000,0.00000000,-8.70000000,1.322954e-01,3.979952e-14,5.425153e-02,4.100786e-01,3.964406e+02,2.824079e+00,2.134676e+01,17.482848,2.913808
144.0000000000,380.00001000,0.00000000,-8.60000000,1.323346e-01,3.931429e-14,5.440642e-02,4.111276e-01,3.964989e+02,2.824390e+00,2.134279e+01,17.452061,2.908677
144.0000000000,380.00001000,0.00000000,-8.50000000,1.323739e-01,3.882141e-14,5.456136e-02,4.121763e-01,3.965573e+02,2.824701e+00,2.133881e+01,17.422668,2.903778
144.0000000000,380.00001000,0.00000000,-8.40000000,1.324131e-01,3.832448e-14,5.471636e-02,4.132246e-01,3.966157e+02,2.825012e+00,2.133483e+01,17.394665,2.899111
144.0000000000,380.00001000,0.00000000,-8.30000000,1.324525e-01,3.787675e-14,5.487142e-02,4.142725e-01,3.966744e+02,2.825324e+00,2.133085e+01,17.368049,2.894675
144.0000000000,380.00001000,0.00000000,-8.20000000,1.324919e-01,3.741731e-14,5.502653e-02,4.153201e-01,3.967331e+02,2.825637e+00,2.132687e+01,17.342814,2.890469
144.0000000000,380.00001000,0.00000000,-8.10000000,1.325313e-01,3.690720e-14,5.518169e-02,4.163673e-01,3.967919e+02,2.825951e+00,2.132289e+01,17.318958,2.886493
144.0000000000,380.00001000,0.00000000,-8.00000000,1.325708e-01,3.644355e-14,5.533692e-02,4.174141e-01,3.968509e+02,2.826265e+00,2.131891e+01,17.296476,2.882746
144.0000000000,380.00001000,0.00000000,-7.90000000,1.326103e-01,3.596888e-14,5.549219e-02,4.184606e-01,3.969100e+02,2.826579e+00,2.131493e+01,17.275365,2.879227
144.0000000000,380.00001000,0.00000000,-7.80000000,1.326499e-01,3.551679e-14,5.564753e-02,4.195067e-01,3.969692e+02,2.826894e+00,2.131094e+01,17.255620,2.875937
144.0000000000,380.00001000,0.00000000,-7.70000000,1.326895e-01,3.508371e-14,5.580292e-02,4.205525e-01,3.970285e+02,2.827210e+00,2.130695e+01,17.237237,2.872873
144.0000000000,380.00001000,0.00000000,-7.60000000,1.327292e-01,3.464674e-14,5.595837e-02,4.215979e-01,3.970880e+02,2.827526e+00,2.130297e+01,17.220213,2.870036
144.0000000000,380.00001000,0.00000000,-7.50000000,1.327690e-01,3.417192e-14,5.611387e-02,4.226430e-01,3.971475e+02,2.827843e+00,2.129898e+01,17.204544,2.867424
144.0000000000,380.00001000,0.00000000,-7.40000000,1.328088e-01,3.373287e-14,5.626944e-02,4.236877e-01,3.972072e+02,2.828161e+00,2.129499e+01,17.190226,2.865038
144.0000000000,380.00001000,0.00000000,-7.30000000,1.328486e-01,3.333703e-14,5.642506e-02,4.247320e-01,3.972670e+02,2.828479e+00,2.129099e+01,17.177255,2.862876
144.0000000000,380.00001000,0.00000000,-7.20000000,1.328885e-01,3.288756e-14,5.658073e-02,4.257760e-01,3.973269e+02,2.828798e+00,2.128700e+01,17.165627,2.860938
144.0000000000,380.00001000,0.00000000,-7.10000000,1.329285e-01,3.249136e-14,5.673647e-02,4.268196e-01,3.973870e+02,2.829117e+00,2.128301e+01,17.155338,2.859223
144.0000000000,380.00001000,0.00000000,-7.00000000,1.329684e-01,3.206108e-14,5.689226e-02,4.278628e-01,3.974472e+02,2.829437e+00,2.127901e+01,17.146384,2.857731
144.0000000000,380.00001000,0.00000000,-6.90000000,1.330085e-01,3.169931e-14,5.704811e-02,4.289057e-01,3.975074e+02,2.829757e+00,2.127501e+01,17.138762,2.856460
144.0000000000,380.00001000,0.00000000,-6.80000000,1.330486e-01,3.124075e-14,5.720401e-02,4.299483e-01,3.975678e+02,2.830078e+00,2.127101e+01,17.132468,2.855411
144.0000000000,380.00001000,0.00000000,-6.70000000,1.330887e-01,3.086860e-14,5.735998e-02,4.309904e-01,3.976284e+02,2.830400e+00,2.126701e+01,17.127498,2.854583
144.0000000000,380.00001000,0.00000000,-6.60000000,1.331289e-01,3.044235e-14,5.751600e-02,4.320323e-01,3.976890e+02,2.830722e+00,2.126301e+01,17.123848,2.853975
144.0000000000,380.00001000,0.00000000,-6.50000000,1.331692e-01,3.009446e-14,5.767208e-02,4.330737e-01,3.977498e+02,2.831045e+00,2.125901e+01,17.121515,2.853586
144.0000000000,380.00001000,0.00000000,-6.40000000,1.332095e-01,2.968608e-14,5.782822e-02,4.341148e-01,3.978107e+02,2.831369e+00,2.125500e+01,17.120494,2.853416
144.0000000000,380.00001000,0.00000000,-6.30000000,1.332499e-01,2.932794e-14,5.798442e-02,4.351556e-01,3.978717e+02,2.831693e+00,2.125100e+01,17.120782,2.853464
144.0000000000,380.00001000,0.00000000,-6.20000000,1.332903e-01,2.896276e-14,5.814067e-02,4.361959e-01,3.979328e+02,2.832017e+00,2.124699e+01,17.122375,2.853729
144.0000000000,380.00001000,0.00000000,-6.10000000,1.333307e-01,2.856805e-14,5.829699e-02,4.372360e-01,3.979940e+02,2.832342e+00,2.124298e+01,17.125269,2.854212
144.0000000000,380.00001000,0.00000000,-6.00000000,1.333712e-01,2.818515e-14,5.845336e-02,4.382756e-01,3.980554e+02,2.832668e+00,2.123897e+01,17.129461,2.854910
144.0000000000,380.00001000,0.00000000,-5.90000000,1.334118e-01,2.781328e-14,5.860980e-02,4.393149e-01,3.981169e+02,2.832995e+00,2.123496e+01,17.134947,2.855824
144.0000000000,380.00001000,0.00000000,-5.80000000,1.334524e-01,2.745820e-14,5.876629e-02,4.403539e-01,3.981785e+02,2.833322e+00,2.123095e+01,17.141723,2.856954
144.0000000000,380.00001000,0.00000000,-5.70000000,1.334931e-01,2.708221e-14,5.892284e-02,4.413925e-01,3.982402e+02,2.833649e+00,2.122694e+01,17.149785,2.858297
144.0000000000,380.00001000,0.00000000,-5.60000000,1.335338e-01,2.677108e-14,5.907945e-02,4.424307e-01,3.983021e+02,2.833977e+00,2.122292e+01,17.159130,2.859855
144.0000000000,380.00001000,0.00000000,-5.50000000,1.335746e-01,2.642982e-14,5.923612e-02,4.434685e-01,3.983640e+02,2.834306e+00,2.121890e+01,17.169754,2.861626
144.0000000000,380.00001000,0.00000000,-5.40000000,1.336154e-01,2.609844e-14,5.939285e-02,4.445061e-01,3.984261e+02,2.834636e+00,2.121489e+01,17.181653,2.863609
144.0000000000,380.00001000,0.00000000,-5.30000000,1.336563e-01,2.577035e-14,5.954964e-02,4.455432e-01,3.984883e+02,2.834966e+00,2.121087e+01,17.194823,2.865804
144.0000000000,380.00001000,0.00000000,-5.20000000,1.336972e-01,2.542860e-14,5.970649e-02,4.465800e-01,3.985507e+02,2.835296e+00,2.120685e+01,17.209262,2.868210
144.0000000000,380.00001000,0.00000000,-5.10000000,1.337382e-01,2.510702e-14,5.986340e-02,4.476164e-01,3.986131e+02,2.835627e+00,2.120283e+01,17.224965,2.870828
144.0000000000,380.00001000,0.00000000,-5.00000000,1.337792e-01,2.474604e-14,6.002038e-02,4.486525e-01,3.986757e+02,2.835959e+00,2.119880e+01,17.241929,2.873655
144.0000000000,380.00001000,0.00000000,-4.90000000,1.338203e-01,2.442429e-14,6.017741e-02,4.496882e-01,3.987384e+02,2.836291e+00,2.119478e+01,17.260150,2.876692
144.0000000000,380.00001000,0.00000000,-4.80000000,1.338614e-01,2.414742e-14,6.033450e-02,4.507236e-01,3.988012e+02,2.836624e+00,2.119075e+01,17.279624,2.879937
144.0000000000,380.00001000,0.00000000,-4.70000000,1.339026e-01,2.383980e-14,6.049165e-02,4.517586e-01,3.988641e+02,2.836958e+00,2.118673e+01,17.300348,2.883391
144.0000000000,380.00001000,0.00000000,-4.60000000,1.339438e-01,2.349718e-14,6.064887e-02,4.527932e-01,3.989272e+02,2.837292e+00,2.118270e+01,17.322318,2.887053
144.0000000000,380.00001000,0.00000000,-4.50000000,1.339851e-01,2.317735e-14,6.080614e-02,4.538275e-01,3.989904e+02,2.837627e+00,2.117867e+01,17.345530,2.890922
144.0000000000,380.00001000,0.00000000,-4.40000000,1.340265e-01,2.290248e-14,6.096348e-02,4.548614e-01,3.990537e+02,2.837962e+00,2.117464e+01,17.369981,2.894997
144.0000000000,380.00001000,0.00000000,-4.30000000,1.340679e-01,2.260662e-14,6.112087e-02,4.558950e-01,3.991171e+02,2.838298e+00,2.117061e+01,17.395668,2.899278
144.0000000000,380.00001000,0.00000000,-4.20000000,1.341093e-01,2.232013e-14,6.127833e-02,4.569282e-01,3.991807e+02,2.838635e+00,2.116657e+01,17.422587,2.903764
144.0000000000,380.00001000,0.00000000,-4.10000000,1.341508e-01,2.202918e-14,6.143585e-02,4.579611e-01,3.992443e+02,2.838972e+00,2.116254e+01,17.450734,2.908456
144.0000000000,380.00001000,0.00000000,-4.00000000,1.341924e-01,2.173187e-14,6.159343e-02,4.589935e-01,3.993081e+02,2.839310e+00,2.115850e+01,17.480105,2.913351
144.0000000000,380.00001000,0.00000000,-3.90000000,1.342340e-01,2.143902e-14,6.175108e-02,4.600257e-01,3.993720e+02,2.839648e+00,2.115447e+01,17.510698,2.918450
144.0000000000,380.00001000,0.00000000,-3.80000000,1.342756e-01,2.115685e-14,6.190878e-02,4.610575e-01,3.994361e+02,2.839987e+00,2.115043e+01,17.542508,2.923751
144.0000000000,380.00001000,0.00000000,-3.70000000,1.343173e-01,2.090473e-14,6.206655e-02,4.620889e-01,3.995002e+02,2.840327e+00,2.114639e+01,17.575532,2.929255
144.0000000000,380.00001000,0.00000000,-3.60000000,1.343591e-01,2.064000e-14,6.222438e-02,4.631199e-01,3.995645e+02,2.840667e+00,2.114235e+01,17.609766,2.934961
144.0000000000,380.00001000,0.00000000,-3.50000000,1.344009e-01,2.035146e-14,6.238228e-02,4.641506e-01,3.996289e+02,2.841008e+00,2.113830e+01,17.645208,2.940868
144.0000000000,380.00001000,0.00000000,-3.40000000,1.344428e-01,2.006514e-14,6.254023e-02,4.651810e-01,3.996934e+02,2.841349e+00,2.113426e+01,17.681853,2.946976
144.0000000000,380.00001000,0.00000000,-3.30000000,1.344847e-01,1.981328e-14,6.269825e-02,4.662110e-01,3.997580e+02,2.841691e+00,2.113021e+01,17.719698,2.953283
144.0000000000,380.00001000,0.00000000,-3.20000000,1.345267e-01,1.957234e-14,6.285633e-02,4.672406e-01,3.998228e+02,2.842033e+00,2.112617e+01,17.758740,2.959790
144.0000000000,380.00001000,0.00000000,-3.10000000,1.345687e-01,1.928787e-14,6.301448e-02,4.682699e-01,3.998877e+02,2.842377e+00,2.112212e+01,17.798975,2.966496
144.0000000000,380.00001000,0.00000000,-3.00000000,1.346108e-01,1.904871e-14,6.317268e-02,4.692988e-01,3.999527e+02,2.842720e+00,2.111807e+01,17.840399,2.973400
144.0000000000,380.00001000,0.00000000,-2.90000000,1.346529e-01,1.875886e-14,6.333095e-02,4.703273e-01,4.000178e+02,2.843065e+00,2.111402e+01,17.883009,2.980502
144.0000000000,380.00001000,0.00000000,-2.80000000,1.346951e-01,1.854478e-14,6.348929e-02,4.713555e-01,4.000831e+02,2.843410e+00,2.110997e+01,17.926802,2.987800
144.0000000000,380.00001000,0.00000000,-2.70000000,1.347374e-01,1.828362e-14,6.364769e-02,4.723834e-01,4.001485e+02,2.843755e+00,2.110592e+01,17.971774,2.995296
144.0000000000,380.50001000,0.00000000,-10.00000000,1.322156e-01,4.874371e-14,5.243578e-02,3.965929e-01,3.963624e+02,2.823629e+00,2.135624e+01,17.956734,2.992789
144.0000000000,380.50001000,0.00000000,-9.90000000,1.322543e-01,4.813520e-14,5.259021e-02,3.976447e-01,3.964193e+02,2.823932e+00,2.135230e+01,17.910664,2.985111
144.0000000000,380.50001000,0.00000000,-9.80000000,1.322930e-01,4.756007e-14,5.274470e-02,3.986961e-01,3.964763e+02,2.824237e+00,2.134835e+01,17.866030,2.977672
144.0000000000,380.50001000,0.00000000,-9.70000000,1.323317e-01,4.693997e-14,5.289924e-02,3.997472e-01,3.965335e+02,2.824542e+00,2.134440e+01,17.822828,2.970471
144.0000000000,380.50001000,0.00000000,-9.60000000,1.323705e-01,4.635515e-14,5.305383e-02,4.007979e-01,3.965907e+02,2.824847e+00,2.134045e+01,17.781055,2.963509
144.0000000000,380.50001000,0.00000000,-9.50000000,1.324094e-01,4.576346e-14,5.320848e-02,4.018483e-01,3.966481e+02,2.825153e+00,2.133650e+01,17.740705,2.956784
144.0000000000,380.50001000,0.00000000,-9.40000000,1.324483e-01,4.520661e-14,5.336318e-02,4.028982e-01,3.967056e+02,2.825460e+00,2.133255e+01,17.701776,2.950296
144.0000000000,380.50001000,0.00000000,-9.30000000,1.324872e-01,4.466839e-14,5.351793e-02,4.039479e-01,3.967632e+02,2.825767e+00,2.132860e+01,17.664263,2.944044
144.0000000000,380.50001000,0.00000000,-9.20000000,1.325262e-01,4.411170e-14,5.367274e-02,4.049972e-01,3.968210e+02,2.826075e+00,2.132465e+01,17.628162,2.938027
144.0000000000,380.50001000,0.00000000,-9.10000000,1.325653e-01,4.355523e-14,5.382761e-02,4.060461e-01,3.968788e+02,2.826383e+00,2.132069e+01,17.593469,2.932245
144.0000000000,380.50001000,0.00000000,-9.00000000,1.326044e-01,4.301594e-14,5.398253e-02,4.070946e-01,3.969368e+02,2.826692e+00,2.131674e+01,17.560180,2.926697
144.0000000000,380.50001000,0.00000000,-8.90000000,1.326435e-01,4.247897e-14,5.413751e-02,4.081428e-01,3.969949e+02,2.827002e+00,2.131278e+01,17.528291,2.921382
144.0000000000,380.50001000,0.00000000,-8.80000000,1.326827e-01,4.194332e-14,5.429254e-02,4.091907e-01,3.970531e+02,2.827312e+00,2.130882e+01,17.497798,2.916300
144.0000000000,380.50001000,0.00000000,-8.70000000,1.327220e-01,4.139590e-14,5.444762e-02,4.102381e-01,3.971114e+02,2.827623e+00,2.130486e+01,17.468697,2.911450
144.0000000000,380.50001000,0.00000000,-8.60000000,1.327613e-01,4.090230e-14,5.460276e-02,4.112853e-01,3.971699e+02,2.827934e+00,2.130090e+01,17.440985,2.906831
144.0000000000,380.50001000,0.00000000,-8.50000000,1.328006e-01,4.037603e-14,5.475796e-02,4.123320e-01,3.972285e+02,2.828246e+00,2.129693e+01,17.414656,2.902443
144.0000000000,380.50001000,0.00000000,-8.40000000,1.328401e-01,3.988269e-14,5.491321e-02,4.133784e-01,3.972871e+02,2.828559e+00,2.129297e+01,17.389707,2.898285
144.0000000000,380.50001000,0.00000000,-8.30000000,1.328795e-01,3.933850e-14,5.506852e-02,4.144245e-01,3.973459e+02,2.828872e+00,2.128900e+01,17.366135,2.894356
144.0000000000,380.50001000,0.00000000,-8.20000000,1.329190e-01,3.887990e-14,5.522389e-02,4.154702e-01,3.974049e+02,2.829186e+00,2.128503e+01,17.343935,2.890656
144.0000000000,380.50001000,0.00000000,-8.10000000,1.329586e-01,3.839134e-14,5.537931e-02,4.165155e-01,3.974639e+02,2.829500e+00,2.128106e+01,17.323104,2.887184
144.0000000000,380.50001000,0.00000000,-8.00000000,1.329982e-01,3.787921e-14,5.553478e-02,4.175605e-01,3.975231e+02,2.829815e+00,2.127709e+01,17.303636,2.883939
144.0000000000,380.50001000,0.00000000,-7.90000000,1.330378e-01,3.743713e-14,5.569032e-02,4.186051e-01,3.975824e+02,2.830130e+00,2.127312e+01,17.285530,2.880922
144.0000000000,380.50001000,0.00000000,-7.80000000,1.330776e-01,3.696973e-14,5.584591e-02,4.196493e-01,3.976418e+02,2.830446e+00,2.126915e+01,17.268780,2.878130
144.0000000000,380.50001000,0.00000000,-7.70000000,1.331173e-01,3.647350e-14,5.600155e-02,4.206932e-01,3.977013e+02,2.830763e+00,2.126518e+01,17.253383,2.875564
144.0000000000,380.50001000,0.00000000,-7.60000000,1.331571e-01,3.597963e-14,5.615726e-02,4.217368e-01,3.977609e+02,2.831080e+00,2.126120e+01,17.239335,2.873222
144.0000000000,380.50001000,0.00000000,-7.50000000,1.331970e-01,3.557260e-14,5.631302e-02,4.227799e-01,3.978207e+02,2.831398e+00,2.125722e+01,17.226632,2.871105
144.0000000000,380.50001000,0.00000000,-7.40000000,1.332369e-01,3.510159e-14,5.646884e-02,4.238227e-01,3.978806e+02,2.831717e+00,2.125324e+01,17.215270,2.869212
144.0000000000,380.50001000,0.00000000,-7.30000000,1.332769e-01,3.464996e-14,5.662471e-02,4.248652e-01,3.979406e+02,2.832036e+00,2.124926e+01,17.205245,2.867541
144.0000000000,380.50001000,0.00000000,-7.20000000,1.333169e-01,3.422643e-14,5.678064e-02,4.259073e-01,3.980007e+02,2.832355e+00,2.124528e+01,17.196554,2.866092
144.0000000000,380.50001000,0.00000000,-7.10000000,1.333570e-01,3.377788e-14,5.693663e-02,4.269491e-01,3.980610e+02,2.832676e+00,2.124130e+01,17.189193,2.864866
144.0000000000,380.50001000,0.00000000,-7.00000000,1.333971e-01,3.336589e-14,5.709268e-02,4.279904e-01,3.981213e+02,2.832996e+00,2.123732e+01,17.183158,2.863860
144.0000000000,380.50001000,0.00000000,-6.90000000,1.334373e-01,3.293598e-14,5.724879e-02,4.290315e-01,3.981818e+02,2.833318e+00,2.123333e+01,17.178445,2.863074
144.0000000000,380.50001000,0.00000000,-6.80000000,1.334775e-01,3.253754e-14,5.740495e-02,4.300721e-01,3.982424e+02,2.833640e+00,2.122935e+01,17.175050,2.862508
144.0000000000,380.50001000,0.00000000,-6.70000000,1.335178e-01,3.210581e-14,5.756117e-02,4.311125e-01,3.983031e+02,2.833962e+00,2.122536e+01,17.172970,2.862162
