T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
148.0000000000,50.00001000,0.00000000,0.00000000,1.023463e-02,-6.887320e-11,5.117313e-03,5.000000e-01,2.703381e+02,2.166477e+00,2.116812e+02,67.831723,16.957931
148.0000000000,50.00001000,0.00000000,0.50000000,1.028746e-02,-4.535367e-11,5.631182e-03,5.473829e-01,2.703650e+02,2.166640e+00,2.106098e+02,69.346643,17.336661
148.0000000000,50.00001000,0.00000000,1.00000000,1.034040e-02,-2.809216e-11,6.145179e-03,5.942885e-01,2.703934e+02,2.166812e+00,2.095482e+02,70.890245,17.722561
148.0000000000,50.00001000,0.00000000,1.50000000,1.039343e-02,-1.584317e-11,6.659315e-03,6.407235e-01,2.704233e+02,2.166991e+00,2.084963e+02,72.462004,18.115501
148.0000000000,50.00001000,0.00000000,2.00000000,1.044656e-02,-7.528682e-12,7.173599e-03,6.866948e-01,2.704547e+02,2.167180e+00,2.074539e+02,74.061404,18.515351
148.0000000000,50.00001000,0.00000000,2.50000000,1.049979e-02,-2.226730e-12,7.688042e-03,7.322090e-01,2.704876e+02,2.167376e+00,2.064208e+02,75.687936,18.921984
148.0000000000,50.00001000,0.00000000,3.00000000,1.055312e-02,8.403060e-13,8.202653e-03,7.772725e-01,2.705220e+02,2.167581e+00,2.053971e+02,77.341101,19.335275
148.0000000000,50.00001000,0.00000000,3.50000000,1.060656e-02,2.317260e-12,8.717443e-03,8.218916e-01,2.705579e+02,2.167794e+00,2.043824e+02,79.020404,19.755101
148.0000000000,50.00001000,0.00000000,4.00000000,1.066010e-02,2.727667e-12,9.232421e-03,8.660727e-01,2.705953e+02,2.168016e+00,2.033767e+02,80.725360,20.181340
148.0000000000,50.00001000,0.00000000,4.50000000,1.071374e-02,2.485561e-12,9.747597e-03,9.098219e-01,2.706342e+02,2.168245e+00,2.023798e+02,82.455491,20.613873
148.0000000000,50.00001000,0.00000000,5.00000000,1.076749e-02,1.906708e-12,1.026298e-02,9.531451e-01,2.706746e+02,2.168484e+00,2.013917e+02,84.210326,21.052582
149.0000000000,0.00001000,0.00000000,-10.00000000,-6.317004e-04,-2.333849e-03,-1.147690e-02,1.816827e+01,2.817319e+02,2.244491e+00,-3.553095e+03,128.539205,32.134801
149.0000000000,0.00001000,0.00000000,-9.50000000,-6.000037e-04,-2.216988e-03,-1.090170e-02,1.816939e+01,2.816991e+02,2.244309e+00,-3.740491e+03,123.589163,30.897291
149.0000000000,0.00001000,0.00000000,-9.00000000,-5.683242e-04,-2.100153e-03,-1.032671e-02,1.817045e+01,2.816679e+02,2.244135e+00,-3.948689e+03,118.791596,29.697899
149.0000000000,0.00001000,0.00000000,-8.50000000,-5.366610e-04,-1.983343e-03,-9.751911e-03,1.817146e+01,2.816384e+02,2.243971e+00,-4.181357e+03,114.144120,28.536030
149.0000000000,0.00001000,0.00000000,-8.00000000,-5.050131e-04,-1.866555e-03,-9.177302e-03,1.817241e+01,2.816107e+02,2.243817e+00,-4.443086e+03,109.644387,27.411097
149.0000000000,0.00001000,0.00000000,-7.50000000,-4.733796e-04,-1.749790e-03,-8.602870e-03,1.817330e+01,2.815846e+02,2.243671e+00,-4.739687e+03,105.290080,26.322520
149.0000000000,0.00001000,0.00000000,-7.00000000,-4.417597e-04,-1.633045e-03,-8.028602e-03,1.817414e+01,2.815602e+02,2.243536e+00,-5.078633e+03,101.078913,25.269728
149.0000000000,0.00001000,0.00000000,-6.50000000,-4.101525e-04,-1.516319e-03,-7.454488e-03,1.817492e+01,2.815375e+02,2.243409e+00,-5.469695e+03,97.008632,24.252158
149.0000000000,0.00001000,0.00000000,-6.00000000,-3.785570e-04,-1.399611e-03,-6.880516e-03,1.817564e+01,2.815164e+02,2.243292e+00,-5.925903e+03,93.077015,23.269254
149.0000000000,0.00001000,0.00000000,-5.50000000,-3.469723e-04,-1.282920e-03,-6.306677e-03,1.817631e+01,2.814971e+02,2.243184e+00,-6.465024e+03,89.281868,22.320467
149.0000000000,0.00001000,0.00000000,-5.00000000,-3.153976e-04,-1.166243e-03,-5.732959e-03,1.817693e+01,2.814794e+02,2.243086e+00,-7.111931e+03,85.621029,21.405257
149.0000000000,0.00001000,0.00000000,-4.50000000,-2.838319e-04,-1.049580e-03,-5.159350e-03,1.817748e+01,2.814634e+02,2.242997e+00,-7.902555e+03,82.092366,20.523091
149.0000000000,0.00001000,0.00000000,-4.00000000,-2.522743e-04,-9.329291e-04,-4.585840e-03,1.817799e+01,2.814491e+02,2.242917e+00,-8.890788e+03,78.693775,19.673444
149.0000000000,0.00001000,0.00000000,-3.50000000,-2.207239e-04,-8.162893e-04,-4.012418e-03,1.817844e+01,2.814365e+02,2.242847e+00,-1.016132e+04,75.423182,18.855796
149.0000000000,0.00001000,0.00000000,-3.00000000,-1.891799e-04,-6.996589e-04,-3.439072e-03,1.817885e+01,2.814256e+02,2.242786e+00,-1.185531e+04,72.278542,18.069635
149.0000000000,0.00001000,0.00000000,-2.50000000,-1.576412e-04,-5.830368e-04,-2.865793e-03,1.817921e+01,2.814163e+02,2.242735e+00,-1.422683e+04,69.257837,17.314459
149.0000000000,0.00001000,0.00000000,-2.00000000,-1.261071e-04,-4.664215e-04,-2.292568e-03,1.817953e+01,2.814088e+02,2.242693e+00,-1.778403e+04,66.359077,16.589769
149.0000000000,0.00001000,0.00000000,-1.50000000,-9.457658e-05,-3.498116e-04,-1.719388e-03,1.817985e+01,2.814029e+02,2.242660e+00,-2.371263e+04,63.580300,15.895075
149.0000000000,0.00001000,0.00000000,-1.00000000,-6.304877e-05,-2.332058e-04,-1.146240e-03,1.818021e+01,2.813987e+02,2.242636e+00,-3.556987e+04,60.919573,15.229893
149.0000000000,0.00001000,0.00000000,-0.50000000,-3.152276e-05,-1.166028e-04,-5.731142e-04,1.818097e+01,2.813961e+02,2.242622e+00,-7.114296e+04,58.374985,14.593746
149.0000000000,0.00001000,0.00000000,0.00000000,2.349624e-09,-1.088626e-09,6.304992e-10,2.683404e-01,2.813953e+02,2.242618e+00,9.544580e+08,55.944657,13.986164
149.0000000000,0.00001000,0.00000000,0.50000000,3.152746e-05,1.166006e-04,5.731155e-04,1.817830e+01,2.813961e+02,2.242622e+00,7.113236e+04,53.626731,13.406683
149.0000000000,0.00001000,0.00000000,1.00000000,6.305347e-05,2.332037e-04,1.146241e-03,1.817888e+01,2.813987e+02,2.242636e+00,3.556722e+04,51.419379,12.854845
149.0000000000,0.00001000,0.00000000,1.50000000,9.458128e-05,3.498094e-04,1.719389e-03,1.817896e+01,2.814029e+02,2.242660e+00,2.371145e+04,49.320795,12.330199
149.0000000000,0.00001000,0.00000000,2.00000000,1.261118e-04,4.664193e-04,2.292570e-03,1.817887e+01,2.814088e+02,2.242693e+00,1.778337e+04,47.329202,11.832300
149.0000000000,0.00001000,0.00000000,2.50000000,1.576459e-04,5.830346e-04,2.865794e-03,1.817868e+01,2.814163e+02,2.242735e+00,1.422640e+04,45.442843,11.360711
149.0000000000,0.00001000,0.00000000,3.00000000,1.891846e-04,6.996568e-04,3.439074e-03,1.817840e+01,2.814256e+02,2.242786e+00,1.185502e+04,43.659989,10.914997
149.0000000000,0.00001000,0.00000000,3.50000000,2.207286e-04,8.162871e-04,4.012419e-03,1.817806e+01,2.814365e+02,2.242847e+00,1.016111e+04,41.978934,10.494733
149.0000000000,0.00001000,0.00000000,4.00000000,2.522790e-04,9.329270e-04,4.585841e-03,1.817766e+01,2.814491e+02,2.242917e+00,8.890623e+03,40.397995,10.099499
149.0000000000,0.00001000,0.00000000,4.50000000,2.838366e-04,1.049578e-03,5.159351e-03,1.817719e+01,2.814634e+02,2.242997e+00,7.902424e+03,38.915515,9.728879
149.0000000000,0.00001000,0.00000000,5.00000000,3.154023e-04,1.166241e-03,5.732960e-03,1.817666e+01,2.814794e+02,2.243086e+00,7.111825e+03,37.529857,9.382464
149.0000000000,1.00001000,0.00000000,-10.00000000,-8.587036e-04,-3.390821e-10,-1.042273e-02,1.213775e+01,2.816924e+02,2.244264e+00,-2.613549e+03,116.892065,29.223016
149.0000000000,1.00001000,0.00000000,-9.50000000,-8.049174e-04,-2.635373e-10,-9.895011e-03,1.229320e+01,2.816630e+02,2.244101e+00,-2.787990e+03,112.461685,28.115421
149.0000000000,1.00001000,0.00000000,-9.00000000,-7.511525e-04,-2.021004e-10,-9.367480e-03,1.247081e+01,2.816351e+02,2.243947e+00,-2.987338e+03,108.167502,27.041875
149.0000000000,1.00001000,0.00000000,-8.50000000,-6.974077e-04,-1.526962e-10,-8.840129e-03,1.267570e+01,2.816088e+02,2.243801e+00,-3.217344e+03,104.007306,26.001826
149.0000000000,1.00001000,0.00000000,-8.00000000,-6.436819e-04,-1.134637e-10,-8.312947e-03,1.291468e+01,2.815840e+02,2.243663e+00,-3.485671e+03,99.978920,24.994730
149.0000000000,1.00001000,0.00000000,-7.50000000,-5.899737e-04,-8.274450e-11,-7.785924e-03,1.319707e+01,2.815608e+02,2.243534e+00,-3.802770e+03,96.080197,24.020049
149.0000000000,1.00001000,0.00000000,-7.00000000,-5.362819e-04,-5.907120e-11,-7.259051e-03,1.353589e+01,2.815391e+02,2.243414e+00,-4.183273e+03,92.309024,23.077256
149.0000000000,1.00001000,0.00000000,-6.50000000,-4.826054e-04,-4.115563e-11,-6.732316e-03,1.394994e+01,2.815189e+02,2.243302e+00,-4.648315e+03,88.663314,22.165828
149.0000000000,1.00001000,0.00000000,-6.00000000,-4.289428e-04,-2.787717e-11,-6.205711e-03,1.446746e+01,2.815003e+02,2.243199e+00,-5.229599e+03,85.141014,21.285254
149.0000000000,1.00001000,0.00000000,-5.50000000,-3.752929e-04,-1.827104e-11,-5.679224e-03,1.513278e+01,2.814832e+02,2.243104e+00,-5.976941e+03,81.740100,20.435025
149.0000000000,1.00001000,0.00000000,-5.00000000,-3.216546e-04,-1.151672e-11,-5.152846e-03,1.601981e+01,2.814676e+02,2.243018e+00,-6.973373e+03,78.458575,19.614644
149.0000000000,1.00001000,0.00000000,-4.50000000,-2.680266e-04,-6.926181e-12,-4.626567e-03,1.726160e+01,2.814536e+02,2.242940e+00,-8.368348e+03,75.294475,18.823619
149.0000000000,1.00001000,0.00000000,-4.00000000,-2.144076e-04,-3.932066e-12,-4.100376e-03,1.912421e+01,2.814411e+02,2.242871e+00,-1.046078e+04,72.245862,18.061465
149.0000000000,1.00001000,0.00000000,-3.50000000,-1.607965e-04,-2.076393e-12,-3.574263e-03,2.222849e+01,2.814301e+02,2.242810e+00,-1.394813e+04,69.310825,17.327706
149.0000000000,1.00001000,0.00000000,-3.00000000,-1.071920e-04,-9.984102e-13,-3.048218e-03,2.843700e+01,2.814207e+02,2.242758e+00,-2.092282e+04,66.487484,16.621871
149.0000000000,1.00001000,0.00000000,-2.50000000,-5.359283e-05,-4.232288e-13,-2.522232e-03,4.706286e+01,2.814128e+02,2.242714e+00,-4.184728e+04,63.773985,15.943496
149.0000000000,1.00001000,0.00000000,-2.00000000,2.143761e-09,-1.500748e-13,-1.996293e-03,-9.312109e+05,2.814065e+02,2.242679e+00,1.046143e+09,61.168499,15.292125
149.0000000000,1.00001000,0.00000000,-1.50000000,5.359419e-05,-4.050695e-14,-1.470393e-03,-2.743568e+01,2.814016e+02,2.242653e+00,4.184507e+04,58.669227,14.667307
149.0000000000,1.00001000,0.00000000,-1.00000000,1.071845e-04,-6.833803e-15,-9.445200e-04,-8.812093e+00,2.813984e+02,2.242635e+00,2.092312e+04,56.274395,14.068599
149.0000000000,1.00001000,0.00000000,-0.50000000,1.607743e-04,3.910773e-10,-4.186648e-04,-2.604053e+00,2.813966e+02,2.242625e+00,1.394890e+04,53.982254,13.495563
149.0000000000,1.00001000,0.00000000,0.00000000,2.143650e-04,7.872250e-12,1.071825e-04,5.000000e-01,2.813964e+02,2.242624e+00,1.046171e+04,51.791081,12.947770
149.0000000000,1.00001000,0.00000000,0.50000000,2.679576e-04,-3.361684e-11,6.330324e-04,2.362435e+00,2.813977e+02,2.242632e+00,8.369355e+03,49.699180,12.424795
149.0000000000,1.00001000,0.00000000,1.00000000,3.215534e-04,-6.208752e-10,1.158895e-03,3.604050e+00,2.814005e+02,2.242648e+00,6.974418e+03,47.704877,11.926219
149.0000000000,1.00001000,0.00000000,1.50000000,3.751535e-04,1.280089e-14,1.684780e-03,4.490908e+00,2.814049e+02,2.242673e+00,5.978013e+03,45.806524,11.451631
149.0000000000,1.00001000,0.00000000,2.00000000,4.287593e-04,6.342979e-14,2.210698e-03,5.156034e+00,2.814108e+02,2.242706e+00,5.230687e+03,44.002498,11.000625
149.0000000000,1.00001000,0.00000000,2.50000000,4.823720e-04,2.127076e-13,2.736658e-03,5.673335e+00,2.814183e+02,2.242747e+00,4.649414e+03,42.291199,10.572800
149.0000000000,1.00001000,0.00000000,3.00000000,5.359928e-04,5.629794e-13,3.262672e-03,6.087155e+00,2.814273e+02,2.242798e+00,4.184380e+03,40.671050,10.167762
149.0000000000,1.00001000,0.00000000,3.50000000,5.896230e-04,1.270882e-12,3.788748e-03,6.425713e+00,2.814378e+02,2.242856e+00,3.803882e+03,39.140498,9.785124
149.0000000000,1.00001000,0.00000000,4.00000000,6.432637e-04,2.559235e-12,4.314898e-03,6.707821e+00,2.814498e+02,2.242924e+00,3.486787e+03,37.698012,9.424503
149.0000000000,1.00001000,0.00000000,4.50000000,6.969161e-04,4.728514e-12,4.841130e-03,6.946504e+00,2.814634e+02,2.242999e+00,3.218464e+03,36.342086,9.085521
149.0000000000,1.00001000,0.00000000,5.00000000,7.505816e-04,8.168683e-12,5.367456e-03,7.151063e+00,2.814785e+02,2.243084e+00,2.988461e+03,35.071233,8.767808
149.0000000000,2.00001000,0.00000000,-10.00000000,-6.439989e-04,-3.685825e-10,-1.031517e-02,1.601738e+01,2.816847e+02,2.244218e+00,-3.484816e+03,109.316519,27.329130
149.0000000000,2.00001000,0.00000000,-9.50000000,-5.902481e-04,-2.876863e-10,-9.787495e-03,1.658200e+01,2.816558e+02,2.244058e+00,-3.801890e+03,105.104261,26.276065
149.0000000000,2.00001000,0.00000000,-9.00000000,-5.365167e-04,-2.216617e-10,-9.260004e-03,1.725949e+01,2.816285e+02,2.243907e+00,-4.182362e+03,101.024498,25.256124
149.0000000000,2.00001000,0.00000000,-8.50000000,-4.828035e-04,-1.683569e-10,-8.732689e-03,1.808746e+01,2.816028e+02,2.243764e+00,-4.647366e+03,97.075077,24.268769
149.0000000000,2.00001000,0.00000000,-8.00000000,-4.291071e-04,-1.258387e-10,-8.205542e-03,1.912236e+01,2.815785e+02,2.243630e+00,-5.228602e+03,93.253876,23.313469
149.0000000000,2.00001000,0.00000000,-7.50000000,-3.754264e-04,-9.238019e-11,-7.678551e-03,2.045288e+01,2.815559e+02,2.243504e+00,-5.975883e+03,89.558804,22.389701
149.0000000000,2.00001000,0.00000000,-7.00000000,-3.217602e-04,-6.644981e-11,-7.151708e-03,2.222682e+01,2.815347e+02,2.243387e+00,-6.972233e+03,85.987798,21.496949
149.0000000000,2.00001000,0.00000000,-6.50000000,-2.681073e-04,-4.669910e-11,-6.625001e-03,2.471026e+01,2.815151e+02,2.243279e+00,-8.367094e+03,82.538828,20.634707
149.0000000000,2.00001000,0.00000000,-6.00000000,-2.144663e-04,-3.195117e-11,-6.098420e-03,2.843533e+01,2.814970e+02,2.243179e+00,-1.045935e+04,79.209891,19.802473
149.0000000000,2.00001000,0.00000000,-5.50000000,-1.608361e-04,-2.118921e-11,-5.571956e-03,3.464369e+01,2.814804e+02,2.243087e+00,-1.394642e+04,75.999015,18.999754
149.0000000000,2.00001000,0.00000000,-5.00000000,-1.072154e-04,-1.354443e-11,-5.045597e-03,4.706036e+01,2.814654e+02,2.243004e+00,-2.092054e+04,72.904254,18.226064
149.0000000000,2.00001000,0.00000000,-4.50000000,-5.360310e-05,-8.284676e-12,-4.519335e-03,8.431108e+01,2.814519e+02,2.242930e+00,-4.184329e+04,69.923694,17.480923
149.0000000000,2.00001000,0.00000000,-4.00000000,2.144993e-09,-4.802489e-12,-3.993159e-03,-1.861619e+06,2.814400e+02,2.242864e+00,1.045628e+09,67.055444,16.763861
149.0000000000,2.00001000,0.00000000,-3.50000000,5.360152e-05,-2.603843e-12,-3.467059e-03,-6.468210e+01,2.814296e+02,2.242807e+00,4.184222e+04,64.297646,16.074412
149.0000000000,2.00001000,0.00000000,-3.00000000,1.071963e-04,-1.295860e-12,-2.941024e-03,-2.743589e+01,2.814207e+02,2.242758e+00,2.092198e+04,61.648465,15.412116
149.0000000000,2.00001000,0.00000000,-2.50000000,1.607876e-04,-5.756412e-13,-2.415045e-03,-1.502010e+01,2.814134e+02,2.242718e+00,1.394833e+04,59.106094,14.776523
149.0000000000,2.00001000,0.00000000,-2.00000000,2.143767e-04,-2.183246e-13,-1.889112e-03,-8.812114e+00,2.814076e+02,2.242686e+00,1.046142e+04,56.668752,14.167188
149.0000000000,2.00001000,0.00000000,-1.50000000,2.679649e-04,-6.541693e-14,-1.363214e-03,-5.087286e+00,2.814033e+02,2.242663e+00,8.369241e+03,54.334685,13.583671
149.0000000000,2.00001000,0.00000000,-1.00000000,3.215533e-04,-1.329039e-14,-8.373415e-04,-2.604052e+00,2.814005e+02,2.242648e+00,6.974420e+03,52.102164,13.025541
149.0000000000,2.00001000,0.00000000,-0.50000000,3.751431e-04,8.103624e-10,-3.114838e-04,-8.303068e-01,2.813993e+02,2.242642e+00,5.978097e+03,49.969485,12.492371
149.0000000000,2.00001000,0.00000000,0.00000000,4.287359e-04,6.298301e-11,2.143680e-04,5.000001e-01,2.813997e+02,2.242644e+00,5.230829e+03,47.934970,11.983743
149.0000000000,2.00001000,0.00000000,0.50000000,4.823324e-04,-9.511622e-13,7.402249e-04,1.534678e+00,2.814015e+02,2.242655e+00,4.649604e+03,45.996964,11.499241
149.0000000000,2.00001000,0.00000000,1.00000000,5.359342e-04,-2.689172e-10,1.266097e-03,2.362411e+00,2.814049e+02,2.242674e+00,4.184607e+03,44.153838,11.038460
149.0000000000,2.00001000,0.00000000,1.50000000,5.895423e-04,6.267273e-15,1.791994e-03,3.039636e+00,2.814098e+02,2.242702e+00,3.804141e+03,42.403985,10.600996
149.0000000000,2.00001000,0.00000000,2.00000000,6.431581e-04,3.831616e-14,2.317926e-03,3.603976e+00,2.814163e+02,2.242739e+00,3.487072e+03,40.745824,10.186456
149.0000000000,2.00001000,0.00000000,2.50000000,6.967827e-04,1.440744e-13,2.843904e-03,4.081479e+00,2.814243e+02,2.242784e+00,3.218771e+03,39.177794,9.794449
149.0000000000,2.00001000,0.00000000,3.00000000,7.504173e-04,4.098270e-13,3.369937e-03,4.490750e+00,2.814338e+02,2.242837e+00,2.988787e+03,37.698361,9.424590
149.0000000000,2.00001000,0.00000000,3.50000000,8.040633e-04,9.722084e-13,3.896035e-03,4.845433e+00,2.814449e+02,2.242899e+00,2.789456e+03,36.306010,9.076502
149.0000000000,2.00001000,0.00000000,4.00000000,8.577218e-04,2.029930e-12,4.422209e-03,5.155761e+00,2.814575e+02,2.242970e+00,2.615032e+03,34.999250,8.749813
149.0000000000,2.00001000,0.00000000,4.50000000,9.113940e-04,3.855301e-12,4.948468e-03,5.429560e+00,2.814716e+02,2.243049e+00,2.461119e+03,33.776613,8.444153
149.0000000000,2.00001000,0.00000000,5.00000000,9.650812e-04,6.806232e-12,5.474824e-03,5.672915e+00,2.814873e+02,2.243137e+00,2.324298e+03,32.636650,8.159162
149.0000000000,3.00001000,0.00000000,-10.00000000,-4.293184e-04,-4.000272e-10,-1.020769e-02,2.377650e+01,2.816792e+02,2.244185e+00,-5.227320e+03,102.149793,25.537448
149.0000000000,3.00001000,0.00000000,-9.50000000,-3.756011e-04,-3.135105e-10,-9.680046e-03,2.577215e+01,2.816509e+02,2.244028e+00,-5.974500e+03,98.148654,24.537164
149.0000000000,3.00001000,0.00000000,-9.00000000,-3.219011e-04,-2.426550e-10,-9.152590e-03,2.843293e+01,2.816242e+02,2.243880e+00,-6.970714e+03,94.276417,23.569104
149.0000000000,3.00001000,0.00000000,-8.50000000,-2.682173e-04,-1.852312e-10,-8.625309e-03,3.215792e+01,2.815989e+02,2.243741e+00,-8.365386e+03,90.530982,22.632746
149.0000000000,3.00001000,0.00000000,-8.00000000,-2.145484e-04,-1.392322e-10,-8.098192e-03,3.774529e+01,2.815753e+02,2.243610e+00,-1.045736e+04,86.910281,21.727570
149.0000000000,3.00001000,0.00000000,-7.50000000,-1.608933e-04,-1.028615e-10,-7.571230e-03,4.705746e+01,2.815531e+02,2.243488e+00,-1.394395e+04,83.412275,20.853069
149.0000000000,3.00001000,0.00000000,-7.00000000,-1.072506e-04,-7.452189e-11,-7.044412e-03,6.568178e+01,2.815325e+02,2.243374e+00,-2.091712e+04,80.034956,20.008739
149.0000000000,3.00001000,0.00000000,-6.50000000,-5.361923e-05,-5.280334e-11,-6.517728e-03,1.215558e+02,2.815134e+02,2.243269e+00,-4.183703e+04,76.776343,19.194086
149.0000000000,3.00001000,0.00000000,-6.00000000,2.151573e-09,-3.647141e-11,-5.991168e-03,-2.784552e+06,2.814959e+02,2.243172e+00,1.042573e+09,73.634485,18.408621
149.0000000000,3.00001000,0.00000000,-5.50000000,5.361473e-05,-2.445573e-11,-5.464722e-03,-1.019258e+02,2.814799e+02,2.243084e+00,4.183709e+04,70.607459,17.651865
149.0000000000,3.00001000,0.00000000,-5.00000000,1.072197e-04,-1.583811e-11,-4.938380e-03,-4.605850e+01,2.814654e+02,2.243004e+00,2.091970e+04,67.693370,16.923342
149.0000000000,3.00001000,0.00000000,-4.50000000,1.608184e-04,-9.840890e-12,-4.412131e-03,-2.743549e+01,2.814525e+02,2.242933e+00,1.394700e+04,64.890350,16.222588
149.0000000000,3.00001000,0.00000000,-4.00000000,2.144119e-04,-5.815258e-12,-3.885966e-03,-1.812383e+01,2.814411e+02,2.242871e+00,1.046057e+04,62.196560,15.549140
149.0000000000,3.00001000,0.00000000,-3.50000000,2.680015e-04,-3.229607e-12,-3.359874e-03,-1.253677e+01,2.814312e+02,2.242817e+00,8.368671e+03,59.610185,14.902546
149.0000000000,3.00001000,0.00000000,-3.00000000,3.215885e-04,-1.657821e-12,-2.833846e-03,-8.812024e+00,2.814229e+02,2.242771e+00,6.974040e+03,57.129439,14.282360
149.0000000000,3.00001000,0.00000000,-2.50000000,3.751740e-04,-7.675263e-13,-2.307870e-03,-6.151466e+00,2.814161e+02,2.242734e+00,5.977850e+03,54.752560,13.688140
149.0000000000,3.00001000,0.00000000,-2.00000000,4.287593e-04,-3.085058e-13,-1.781938e-03,-4.156034e+00,2.814108e+02,2.242706e+00,5.230687e+03,52.477814,13.119453
149.0000000000,3.00001000,0.00000000,-1.50000000,4.823456e-04,-1.009612e-13,-1.256039e-03,-2.604023e+00,2.814071e+02,2.242686e+00,4.649541e+03,50.303490,12.575872
149.0000000000,3.00001000,0.00000000,-1.00000000,5.359342e-04,-2.377546e-14,-7.301628e-04,-1.362411e+00,2.814049e+02,2.242674e+00,4.184608e+03,48.227903,12.056976
149.0000000000,3.00001000,0.00000000,-0.50000000,5.895262e-04,-3.031674e-15,-2.042993e-04,-3.465483e-01,2.814043e+02,2.242672e+00,3.804193e+03,46.249393,11.562348
149.0000000000,3.00001000,0.00000000,0.00000000,6.431228e-04,2.125994e-10,3.215615e-04,5.000002e-01,2.814051e+02,2.242677e+00,3.487168e+03,44.366324,11.091581
149.0000000000,3.00001000,0.00000000,0.50000000,6.967255e-04,-2.684074e-12,8.474295e-04,1.216303e+00,2.814075e+02,2.242691e+00,3.218903e+03,42.577084,10.644271
149.0000000000,3.00001000,0.00000000,1.00000000,7.503352e-04,-8.022817e-11,1.373315e-03,1.830269e+00,2.814115e+02,2.242714e+00,2.988950e+03,40.880084,10.220021
149.0000000000,3.00001000,0.00000000,1.50000000,8.039533e-04,2.631875e-15,1.899228e-03,2.362361e+00,2.814169e+02,2.242745e+00,2.789646e+03,39.273761,9.818440
149.0000000000,3.00001000,0.00000000,2.00000000,8.575810e-04,2.161589e-14,2.425179e-03,2.827930e+00,2.814240e+02,2.242785e+00,2.615246e+03,37.756570,9.439143
149.0000000000,3.00001000,0.00000000,2.50000000,9.112195e-04,9.386637e-14,2.951177e-03,3.238712e+00,2.814325e+02,2.242833e+00,2.461354e+03,36.326995,9.081749
149.0000000000,3.00001000,0.00000000,3.00000000,9.648700e-04,2.908948e-13,3.477233e-03,3.603836e+00,2.814426e+02,2.242890e+00,2.324552e+03,34.983536,8.745884
149.0000000000,3.00001000,0.00000000,3.50000000,1.018534e-03,7.306298e-13,4.003357e-03,3.930510e+00,2.814542e+02,2.242956e+00,2.202142e+03,33.724721,8.431180
149.0000000000,3.00001000,0.00000000,4.00000000,1.072212e-03,1.589019e-12,4.529560e-03,4.224500e+00,2.814673e+02,2.243029e+00,2.091964e+03,32.549095,8.137274
149.0000000000,3.00001000,0.00000000,4.50000000,1.125906e-03,3.111680e-12,5.055850e-03,4.490472e+00,2.814820e+02,2.243112e+00,1.992273e+03,31.455226,7.863807
149.0000000000,3.00001000,0.00000000,5.00000000,1.179617e-03,5.625655e-12,5.582238e-03,4.732246e+00,2.814982e+02,2.243203e+00,1.901636e+03,30.441705,7.610426
149.0000000000,4.00001000,0.00000000,-10.00000000,-2.146541e-04,-4.335084e-10,-1.010027e-02,4.705370e+01,2.816759e+02,2.244165e+00,-1.045480e+04,95.378632,23.844658
149.0000000000,4.00001000,0.00000000,-9.50000000,-1.609681e-04,-3.410931e-10,-9.572660e-03,5.946930e+01,2.816482e+02,2.244012e+00,-1.394072e+04,91.581815,22.895454
149.0000000000,4.00001000,0.00000000,-9.00000000,-1.072976e-04,-2.651552e-10,-9.045236e-03,8.430048e+01,2.816220e+02,2.243867e+00,-2.091257e+04,87.910409,21.977602
149.0000000000,4.00001000,0.00000000,-8.50000000,-5.364121e-05,-2.033863e-10,-8.517983e-03,1.587955e+02,2.815973e+02,2.243731e+00,-4.182850e+04,84.362367,21.090592
149.0000000000,4.00001000,0.00000000,-8.00000000,2.174584e-09,-1.537040e-10,-7.990893e-03,-3.674676e+06,2.815742e+02,2.243604e+00,1.031739e+09,80.935675,20.233919
149.0000000000,4.00001000,0.00000000,-7.50000000,5.363382e-05,-1.142412e-10,-7.463955e-03,-1.391651e+02,2.815526e+02,2.243485e+00,4.182966e+04,77.628345,19.407086
149.0000000000,4.00001000,0.00000000,-7.00000000,1.072550e-04,-8.333369e-11,-6.937159e-03,-6.467915e+01,2.815325e+02,2.243374e+00,2.091628e+04,74.438419,18.609605
149.0000000000,4.00001000,0.00000000,-6.50000000,1.608668e-04,-5.950845e-11,-6.410494e-03,-3.984970e+01,2.815140e+02,2.243272e+00,1.394490e+04,71.363967,17.840992
149.0000000000,4.00001000,0.00000000,-6.00000000,2.144706e-04,-4.147227e-11,-5.883951e-03,-2.743477e+01,2.814970e+02,2.243179e+00,1.045914e+04,68.403086,17.100772
149.0000000000,4.00001000,0.00000000,-5.50000000,2.680676e-04,-2.809986e-11,-5.357520e-03,-1.998571e+01,2.814815e+02,2.243094e+00,8.367644e+03,65.553904,16.388476
149.0000000000,4.00001000,0.00000000,-5.00000000,3.216589e-04,-1.842225e-11,-4.831190e-03,-1.501960e+01,2.814676e+02,2.243018e+00,6.973280e+03,62.814572,15.703643
149.0000000000,4.00001000,0.00000000,-4.50000000,3.752459e-04,-1.161495e-11,-4.304950e-03,-1.147234e+01,2.814552e+02,2.242950e+00,5.977280e+03,60.183271,15.045818
