T,µB,µQ,µS,p/T^4,s/T^3,nB/T^3,nS/T^3,nQ/T^3,ε/T^4,cs2,chiBB/T^2,chiQQ/T^2,chiSS/T^2,chiBQ/T^2,chiBS/T^2,chiQS/T^2,chiTB/T^2,chiTQ/T^2,chiTS/T^2,chiTT/T^2
5,0,0,-600,1.61582592e+06,3.19273705e+04,1.59653838e+05,-4.78961513e+05,-1.59653838e+05,5.58914831e+07,4.58879554e-02,9.70611265e+03,9.70611265e+03,8.73550138e+04,-9.70611265e+03,-2.91183379e+04,2.91183379e+04,7.39268462e+02,-7.39268461e+02,-2.21780538e+03,3.18921443e+04
5,0,0,-400,1.91909844e-01,7.67654439e-01,1.43662614e-38,-8.69680486e-07,-4.34840243e-07,5.75814170e-01,3.33296766e-01,1.43662614e-38,4.34860548e-07,8.69680488e-07,-1.43657050e-38,-4.30976715e-38,4.34840244e-07,1.37910786e-36,-8.83542619e-06,-1.76708524e-05,2.30326811e+00
5,0,0,-200,1.91908974e-01,7.67635899e-01,3.24872458e-77,-3.69471079e-24,-1.84735539e-24,5.75726924e-01,3.33333330e-01,3.29301948e-77,2.03035892e-11,3.69471079e-24,-9.81993624e-78,-5.25700673e-77,1.84735539e-24,6.00792948e-75,-1.11430236e-22,-2.22860472e-22,2.30290772e+00
5,0,0,0,1.91908974e-01,7.67635899e-01,1.66783071e-161,-4.31124134e-187,4.47704897e-153,5.75726924e-01,3.33333330e-01,4.42948989e-79,2.03035892e-11,3.13928806e-41,2.21474494e-79,-1.05396778e-94,1.56964403e-41,2.79815561e-156,-1.83377128e-151,1.41270752e-184,2.30290772e+00
5,0,0,200,1.91908974e-01,7.67635899e-01,-3.24872458e-77,3.69471079e-24,1.84735539e-24,5.75726924e-01,3.33333330e-01,3.29301948e-77,2.03035892e-11,3.69471079e-24,-9.81993624e-78,-5.25700673e-77,1.84735539e-24,-6.00792948e-75,1.11430236e-22,2.22860472e-22,2.30290772e+00
5,0,0,400,1.91909844e-01,7.67654439e-01,-1.43662614e-38,8.69680486e-07,4.34840243e-07,5.75814170e-01,3.33296766e-01,1.43662614e-38,4.34860548e-07,8.69680488e-07,-1.43657050e-38,-4.30976715e-38,4.34840244e-07,-1.37910786e-36,8.83542619e-06,1.76708524e-05,2.30326811e+00
5,0,0,600,1.61582592e+06,3.19273705e+04,-1.59653838e+05,4.78961513e+05,1.59653838e+05,5.58914831e+07,4.58879554e-02,9.70611265e+03,9.70611265e+03,8.73550138e+04,-9.70611265e+03,-2.91183379e+04,2.91183379e+04,-7.39268462e+02,7.39268461e+02,2.21780538e+03,3.18921443e+04
5,0,0,800,2.01159577e+08,4.03639549e+05,-5.11050040e+06,1.48242160e+07,4.85685782e+06,2.17111863e+09,9.48954964e-02,1.22546955e+05,1.10728762e+05,9.84740667e+05,-1.10728762e+05,-3.44004479e+05,3.20368094e+05,-1.04803018e+04,9.26740141e+03,2.90151046e+04,4.02010572e+05
5,0,200,-800,7.32637514e+07,1.83666711e+05,2.24045981e+06,-6.43915318e+06,-1.98681723e+06,8.77711735e+08,1.03618890e-01,5.58373695e+04,4.40191766e+04,4.30066620e+05,-4.40191766e+04,-1.53018167e+05,1.29381782e+05,3.01165540e+03,-1.79875490e+03,-7.51223970e+03,1.84252008e+05
5,0,200,-600,1.92705359e-01,7.81173077e-01,7.95949326e-04,-2.38825199e-03,-7.96353341e-04,8.43203824e-01,2.47700646e-01,7.95949183e-04,7.96353198e-04,7.16382336e-03,-7.95918358e-04,-2.38781672e-03,2.38818991e-03,1.27319569e-02,-1.27400184e-02,-3.82039323e-02,2.50795291e+00
5,0,200,-400,1.91909409e-01,7.67645168e-01,5.56356951e-43,-4.34840243e-07,-1.84739852e-24,5.75770546e-01,3.33315049e-01,5.56356951e-43,1.84739852e-24,4.34840244e-07,2.99971125e-49,-1.11271360e-42,1.84735539e-24,5.84770622e-41,-1.11433219e-22,-8.83542619e-06,2.30308790e+00
5,0,200,-200,1.91908974e-01,7.67635898e-01,2.60671914e-62,-1.84735539e-24,-4.31284199e-29,5.75726924e-01,3.33333332e-01,2.60671914e-62,4.31284199e-29,1.84735539e-24,2.60671919e-62,-1.27438387e-66,1.56964403e-41,3.88689050e-60,-2.98299983e-27,-1.11430236e-22,2.30290770e+00
5,0,200,0,1.91908974e-01,7.67635898e-01,2.60659170e-62,1.84735539e-24,1.84731226e-24,5.75726924e-01,3.33333332e-01,2.60659170e-62,1.84739852e-24,1.84735539e-24,2.60659176e-62,-1.08280682e-83,1.84735539e-24,3.88668737e-60,1.11427253e-22,1.11430236e-22,2.30290770e+00
5,0,200,200,1.91909409e-01,7.67645168e-01,-2.33753550e-60,4.34840243e-07,4.34840243e-07,5.75770546e-01,nan,2.38966734e-60,4.34840244e-07,4.34840244e-07,-2.33753550e-60,-4.72720156e-60,4.34840244e-07,-3.39088646e-58,8.83542619e-06,8.83542619e-06,2.30308790e+00
5,0,200,400,1.91909409e-01,7.67645168e-01,-3.38147531e-21,4.34840243e-07,3.40136815e-21,5.75770546e-01,3.33315049e-01,3.38147531e-21,3.40136824e-21,4.34840244e-07,-3.38147531e-21,-1.01442950e-20,1.01641879e-20,-1.89348894e-19,1.90540683e-19,8.83542619e-06,2.30308790e+00
5,0,200,600,1.81926627e+07,6.81361473e+04,-7.42001477e+05,2.19742077e+06,7.42001477e+05,2.75246024e+08,9.77170752e-02,2.06185330e+04,2.06185330e+04,1.72188056e+05,-2.06185330e+04,-5.91798507e+04,5.91798507e+04,-1.59914237e+03,1.59914246e+03,4.48760112e+03,7.01622068e+04
5,0,200,800,5.19063799e+08,8.77037817e+05,-1.23139067e+07,3.54115694e+07,1.20602641e+07,5.63007490e+09,9.58548625e-02,2.65171637e+05,2.53353444e+05,2.13407124e+06,-2.53353444e+05,-7.45020212e+05,7.21383826e+05,-1.15030699e+04,1.02901694e+04,3.12974896e+04,8.74129457e+05
5,0,400,-800,2.26602698e+07,1.00623065e+05,9.68475854e+05,-2.64895405e+06,-7.12002345e+05,3.44312814e+08,9.21494377e-02,3.04774525e+04,1.86592595e+04,2.09474309e+05,-1.72263100e+04,-7.81812149e+04,5.31118795e+04,3.12314814e+03,-6.68384943e+02,-6.91468131e+03,1.03140264e+05
5,0,400,-600,1.91909005e-01,7.67636703e-01,3.08256377e-08,-6.16512589e-08,1.66202673e-14,5.75735096e-01,3.33329784e-01,3.08256377e-08,1.66202741e-14,1.23302501e-07,1.66202673e-14,-6.16512589e-08,-1.66202606e-14,7.73942179e-07,6.54636525e-13,-1.54788370e-06,2.30292718e+00
5,0,400,-400,1.91909409e-01,7.67645168e-01,7.06384807e-32,-4.34840243e-07,8.88142107e-31,5.75770546e-01,3.33315049e-01,7.06384807e-32,8.88201472e-31,4.34840244e-07,7.06681636e-32,-7.06087978e-32,-7.06087978e-32,5.60808993e-30,6.83207634e-29,-8.83542619e-06,2.30308790e+00
5,0,400,-200,1.91908974e-01,7.67635898e-01,2.96828850e-35,7.85552231e-38,1.84735621e-24,5.75726924e-01,3.33333332e-01,2.96828850e-35,1.84735621e-24,3.69471079e-24,5.93657700e-35,-2.99971187e-49,1.84735539e-24,2.60935055e-33,1.11430299e-22,4.62885963e-36,2.30290770e+00
5,0,400,0,1.91909409e-01,7.67645168e-01,2.96828850e-35,4.34840243e-07,4.34840243e-07,5.75770546e-01,nan,2.96828850e-35,4.34840244e-07,4.34840244e-07,5.93657700e-35,-2.54876773e-66,4.34840244e-07,2.60935055e-33,8.83542619e-06,8.83542619e-06,2.30308790e+00
5,0,400,200,1.91908974e-01,7.67635898e-01,2.96828844e-35,2.17402367e-23,1.98928822e-23,5.75726924e-01,3.33333332e-01,2.96828856e-35,1.98928822e-23,2.17402367e-23,5.93657694e-35,-1.11271360e-42,1.98928813e-23,2.60935049e-33,1.19179156e-21,1.30322174e-21,2.30290770e+00
5,0,400,400,1.92710041e-01,7.81270990e-01,-7.95949326e-04,2.39293448e-03,8.00631817e-04,8.44046253e-01,2.47962868e-01,7.95949183e-04,8.00631674e-04,7.16850585e-03,-7.95949183e-04,-2.38781672e-03,2.39249921e-03,-1.27319569e-02,1.28251874e-02,3.82971628e-02,2.50981629e+00
5,0,400,600,7.30752565e+07,1.74867815e+05,-2.21187614e+06,6.38198585e+06,2.21187614e+06,8.69888004e+08,1.04168956e-01,5.31616213e+04,5.31616213e+04,4.19363627e+05,-5.31616213e+04,-1.47666671e+05,1.47666671e+05,-2.70182931e+03,2.70182931e+03,6.89258743e+03,1.75481184e+05
5,0,400,800,1.24075380e+09,1.35008648e+06,-2.52061386e+07,7.17219985e+07,2.49524960e+07,1.22323157e+10,1.20840825e-01,4.07078958e+05,3.95260784e+05,3.17481389e+06,-3.95260765e+05,-1.12317093e+06,1.09953457e+06,-1.39671357e+04,1.27544649e+04,3.48442003e+04,1.34247216e+06
5,0,600,-800,8.05576218e+06,9.18379640e+04,5.27533991e+05,-1.10048260e+06,-4.54146168e+04,1.62663538e+08,5.85218562e-02,2.79216492e+04,1.61083843e+04,1.41023486e+05,-3.30712637e+03,-5.91504247e+04,2.27226370e+04,3.61019443e+03,9.31748192e+02,-6.28864075e+03,9.19121524e+04
5,0,600,-600,2.12668771e+03,2.34812309e+03,1.41711004e+03,-1.41546639e+03,1.41875370e+03,3.40327846e+05,9.75054195e-03,7.18117478e+02,7.23045560e+02,7.16474784e+02,7.19760172e+02,-7.16474784e+02,-7.16474783e+02,6.33922539e+02,6.46913724e+02,-6.20931353e+02,2.32980863e+03
5,0,600,-400,1.83604503e+00,1.54098384e+01,1.64365497e+00,-4.34840260e-07,3.28730994e+00,4.08051020e+02,6.98207240e-03,1.64269423e+00,6.57077693e+00,4.34840261e-07,3.28538847e+00,-1.66202707e-14,-1.66202707e-14,1.29911861e+01,2.59823721e+01,-8.83542685e-06,1.07533378e+02
5,0,600,-200,1.83604503e+00,1.54098384e+01,1.64365497e+00,4.34840243e-07,3.28731037e+00,4.08051020e+02,6.96997056e-03,1.64269423e+00,6.57077737e+00,4.34840244e-07,3.28538847e+00,-7.06087978e-32,4.34840244e-07,1.29911861e+01,2.59823809e+01,8.83542619e-06,1.07533378e+02
5,0,600,0,1.83604460e+00,1.54098291e+01,1.64365497e+00,1.98928813e-23,3.28730994e+00,4.08050977e+02,6.97221434e-03,1.64269423e+00,6.57077693e+00,1.98928813e-23,3.28538847e+00,-5.99942373e-49,1.98928813e-23,1.29911861e+01,2.59823721e+01,1.19179150e-21,1.07533198e+02
5,0,600,200,1.83604928e+00,1.54099270e+01,1.64365497e+00,4.68249120e-06,3.28731462e+00,4.08051819e+02,6.95714716e-03,1.64269423e+00,6.57078161e+00,4.68249122e-06,3.28538847e+00,-2.61916388e-25,4.68249122e-06,1.29911861e+01,2.59824653e+01,9.32305136e-05,1.07535061e+02
5,0,600,400,1.80432248e+06,4.07409086e+04,-1.88235860e+05,5.36128845e+05,1.88240791e+05,6.37156209e+07,4.49814703e-02,1.23835036e+04,1.23884316e+04,9.80580067e+04,-1.23785755e+04,-3.44698344e+04,3.44698344e+04,-1.03610336e+03,1.07507692e+03,2.83745756e+03,4.07681961e+04
5,0,600,600,2.23414262e+08,4.55362666e+05,-5.88113714e+06,1.63640774e+07,5.88114209e+06,2.44646744e+09,9.59445652e-02,1.38305193e+05,1.38310140e+05,1.04561764e+06,-1.38300265e+05,-3.74801195e+05,3.74801214e+05,-1.06612608e+04,1.07004640e+04,2.87823031e+04,4.53100533e+05
5,0,600,800,2.60245001e+09,1.97586494e+06,-4.46428233e+07,1.24707469e+08,4.43898874e+07,2.26795073e+10,1.41920048e-01,5.95108427e+05,5.84214973e+05,4.36620583e+06,-5.83285306e+05,-1.58462706e+06,1.56191049e+06,-1.80988510e+04,1.87040100e+04,4.43291094e+04,1.96750901e+06
5,0,800,-800,3.56007941e+07,1.63290543e+05,1.46413928e+06,-1.12608869e+06,1.80218987e+06,4.33087066e+08,9.45250212e-02,4.96163056e+04,8.96439236e+04,6.77889537e+04,5.50800480e+04,-4.41525631e+04,-2.05161725e+04,5.58681972e+03,6.38748654e+03,-4.78615299e+03,1.63841616e+05
5,0,800,-600,1.78491844e+07,7.78617090e+04,7.05929105e+05,-1.14235934e+05,1.29762228e+06,2.03556554e+08,1.03283937e-01,2.36776379e+04,7.55234488e+04,6.39570089e+03,4.09595748e+04,-6.39570089e+03,-6.39570089e+03,3.65862707e+03,5.67221985e+03,-1.64503428e+03,7.76772241e+04
5,0,800,-400,1.60653518e+07,5.92515711e+04,5.93108638e+05,-1.41546639e+03,1.18480181e+06,1.73675427e+08,1.06793712e-01,1.79984118e+04,6.98442227e+04,7.16474784e+02,3.52803487e+04,-7.16474783e+02,-7.16474783e+02,2.63452414e+03,4.64811693e+03,-6.20931352e+02,5.95113271e+04
5,0,800,-200,1.60632269e+07,5.69188579e+04,5.91693171e+05,-1.66202707e-14,1.18338634e+06,1.73335507e+08,1.01002065e-01,1.72819370e+04,6.91277479e+04,1.66202707e-14,3.45638740e+04,-1.66202707e-14,-1.66202707e-14,2.01359279e+03,4.02718557e+03,-6.54636713e-13,5.72890514e+04
5,0,800,0,1.60632269e+07,5.69188580e+04,5.91693171e+05,4.68249120e-06,1.18338634e+06,1.73335507e+08,1.05868929e-01,1.72819370e+04,6.91277479e+04,4.68249122e-06,3.45638740e+04,-1.41217596e-31,4.68249122e-06,2.01359279e+03,4.02718566e+03,9.32305136e-05,5.72890532e+04
5,0,800,200,1.60632269e+07,5.69188579e+04,5.91693171e+05,6.16512589e-08,1.18338634e+06,1.73335507e+08,1.03447395e-01,1.72819370e+04,6.91277479e+04,1.23302501e-07,3.45638740e+04,-6.16512589e-08,6.16512589e-08,2.01359278e+03,4.02718557e+03,1.54788370e-06,5.72890514e+04
5,0,800,400,3.87234966e+07,1.57541403e+05,-3.76782683e+05,2.64895407e+06,2.15186222e+06,5.17648325e+08,9.71840202e-02,4.77593894e+04,9.96052193e+04,2.09474328e+05,4.08642150e+03,-7.81812149e+04,7.81812339e+04,-1.10955535e+03,7.15056338e+03,6.91491089e+03,1.60429820e+05
5,0,800,600,6.24692018e+08,1.06987181e+06,-1.39462425e+07,3.97460931e+07,1.57220238e+07,6.66143283e+09,9.85549158e-02,3.23169374e+05,3.75934995e+05,2.27866714e+06,-2.71323563e+05,-8.20056111e+05,8.20975921e+05,-1.25254645e+04,2.03453288e+04,3.75035158e+04,1.06893227e+06
5,0,800,800,4.92138087e+09,2.84994761e+06,-7.20490333e+07,1.98098900e+08,7.35704737e+07,3.85485689e+10,1.57984504e-01,8.60464236e+05,9.00495273e+05,5.77701884e+06,-7.96800233e+05,-2.15901537e+06,2.13538241e+06,-2.53381726e+04,3.01910276e+04,6.17124279e+04,2.84001035e+06
5,200,-800,-800,8.57738336e+09,3.99048292e+06,1.13177785e+08,-2.99526234e+08,-1.12378668e+08,6.18585027e+10,1.70285749e-01,1.21733126e+06,1.20129308e+06,7.56315751e+06,-1.15601984e+06,-2.93521623e+06,2.85786663e+06,3.80816152e+04,-3.75540146e+04,-8.32714865e+04,4.02373080e+06
5,200,-800,-600,1.48841061e+09,1.71326447e+06,3.05389884e+07,-8.20892702e+07,-3.09884940e+07,1.45437337e+10,1.19749254e-01,5.16550080e+05,5.37429052e+05,3.52403919e+06,-4.91239422e+05,-1.30722354e+06,1.30279185e+06,1.70012237e+04,-1.99167256e+04,-4.19160116e+04,1.70612798e+06
5,200,-800,-400,1.03857619e+08,3.08960136e+05,3.18984840e+06,-8.54195279e+06,-3.66723593e+06,1.29415925e+09,1.00380664e-01,9.39606054e+04,1.16595534e+05,5.33192600e+05,-7.13256957e+04,-2.07778998e+05,2.07779017e+05,4.65070222e+03,-6.09717390e+03,-1.01096900e+04,3.08969560e+05
5,200,-800,-200,2.28048924e+06,3.59529983e+04,-1.29130035e+05,-5.85828002e+04,-3.48257469e+05,5.06547694e+07,6.94645301e-02,1.09371937e+04,3.35721033e+04,1.14194748e+04,1.16977160e+04,-6.06797362e+03,6.06797362e+03,4.48689502e+02,-1.89493150e+03,-1.24062172e+03,3.58067453e+04
5,200,-800,0,2.08986947e+06,2.48213757e+04,-1.59129168e+05,-4.68249122e-06,-3.18258336e+05,4.24911189e+07,1.73168263e-01,7.54496988e+03,3.01798795e+04,4.68249123e-06,1.50899398e+04,-1.66202707e-14,4.68249123e-06,-4.82080668e+02,-9.64161428e+02,-9.32305143e-05,2.48134456e+04
5,200,-800,200,2.08986947e+06,2.48213756e+04,-1.59129168e+05,-1.80455260e-23,-3.18258336e+05,4.24911189e+07,1.11011875e+10,7.54496988e+03,3.01798795e+04,2.17402369e-23,1.50899398e+04,-1.41217596e-31,1.98928813e-23,-4.82080668e+02,-9.64161335e+02,-1.08036126e-21,2.48134437e+04
5,200,-800,400,2.08986947e+06,2.48213756e+04,-1.59129168e+05,1.66202891e-14,-3.18258336e+05,4.24911189e+07,7.54776509e-02,7.54496988e+03,3.01798795e+04,8.69680505e-07,1.50899398e+04,-1.66202707e-14,4.34840228e-07,-4.82080668e+02,-9.64161344e+02,6.54637073e-13,2.48134441e+04
5,200,-800,600,2.09199432e+06,2.71540889e+04,-1.60544634e+05,1.41546639e+03,-3.19673802e+05,4.28310387e+07,-3.49325593e-02,8.26144467e+03,3.08963543e+04,7.16474783e+02,1.58064146e+04,-7.16474783e+02,-7.16474783e+02,-1.10301202e+03,-1.58509269e+03,6.20931352e+02,2.70357191e+04
5,200,-800,800,4.06432183e+06,5.45631228e+04,-3.01948767e+05,1.71403265e+05,-4.32494270e+05,8.05358962e+07,6.72721072e-02,1.66164190e+04,3.65755804e+04,1.70986938e+04,2.14856407e+04,-1.17471973e+04,-6.39570089e+03,-2.43694103e+03,-2.60919562e+03,2.26468655e+03,5.39724396e+04
5,200,-600,-800,4.93222479e+09,2.88347457e+06,7.36635920e+07,-2.00145330e+08,-7.23877857e+07,3.87269894e+10,1.57940336e-01,8.70040613e+05,8.32283917e+05,5.88536848e+06,-8.31364107e+05,-2.21273200e+06,2.13629880e+06,2.81376847e+04,-2.79179509e+04,-6.50383754e+04,2.87596235e+06
5,200,-600,-600,6.08816666e+08,1.01960807e+06,1.45665193e+07,-3.98025587e+07,-1.45379357e+07,6.49572304e+09,9.83691872e-02,3.08563185e+05,3.05887456e+05,2.28845035e+06,-3.05887437e+05,-8.25407607e+05,8.20056130e+05,1.48488833e+04,-1.45392869e+04,-3.63443117e+04,1.01527896e+06
5,200,-600,-400,2.26602698e+07,1.00623065e+05,9.68475854e+05,-2.64895405e+06,-9.68475854e+05,3.44312814e+08,nan,3.04774525e+04,3.04774525e+04,2.09474309e+05,-3.04774525e+04,-7.81812149e+04,7.81812149e+04,3.12314814e+03,-3.12314814e+03,-6.91468122e+03,1.03140262e+05
5,200,-600,-200,1.91913688e-01,7.67734616e-01,3.08256377e-08,-4.74414246e-06,-4.71331703e-06,5.76577525e-01,3.32971525e-01,3.08256378e-08,4.71331705e-06,4.80579372e-06,-3.08256377e-08,-6.16512589e-08,4.74414248e-06,7.73942179e-07,-9.40044629e-05,-9.47783973e-05,2.30479056e+00
5,200,-600,0,1.91908974e-01,7.67635898e-01,-6.98691380e-18,-1.98928814e-23,-1.92435296e-13,5.75726924e-01,3.33333332e-01,6.98691380e-18,1.92449270e-13,1.98928814e-23,1.39738276e-17,-7.06087978e-32,1.98928814e-23,-3.34726123e-16,-7.06484173e-12,-1.19179151e-21,2.30290770e+00
5,200,-600,200,1.91909409e-01,7.67645168e-01,-6.98691380e-18,-4.34840243e-07,-4.34840436e-07,5.75770546e-01,3.33315049e-01,6.98691380e-18,4.34840437e-07,4.34840244e-07,1.39738276e-17,-5.99942373e-49,4.34840244e-07,-3.34726123e-16,-8.83543326e-06,-8.83542619e-06,2.30308790e+00
5,200,-600,400,1.91909409e-01,7.67645168e-01,-6.98691380e-18,4.34840243e-07,-1.92435296e-13,5.75770546e-01,3.33315049e-01,6.98691380e-18,1.92449270e-13,4.34840244e-07,1.39738276e-17,-7.06087978e-32,1.84735532e-24,-3.34726123e-16,-7.06484173e-12,8.83542619e-06,2.30308790e+00
5,200,-600,600,1.91908974e-01,7.67635898e-01,-1.66272576e-14,1.66202707e-14,-2.09055567e-13,5.75726924e-01,3.33333332e-01,1.66272576e-14,2.09069541e-13,1.66202707e-14,1.66342445e-14,-1.66202707e-14,-1.66202707e-14,-6.54971440e-13,-7.71947845e-12,6.54636715e-13,2.30290770e+00
5,200,-600,800,1.90619961e+05,1.11323904e+04,-2.99991329e+04,5.85828002e+04,-1.41546559e+03,8.16365102e+06,3.73839259e-02,3.39222380e+03,7.16475579e+02,1.14194748e+04,7.16473988e+02,-6.06797362e+03,-7.16472396e+02,-9.30770169e+02,-6.20918621e+02,1.24062181e+03,1.09956064e+04
5,200,-400,-800,2.62935593e+09,2.06203436e+06,4.56656904e+07,-1.26752498e+08,-4.43891824e+07,2.30308680e+10,1.41408961e-01,6.21965098e+05,5.83288611e+05,4.47271929e+06,-5.83288592e+05,-1.63834369e+06,1.56099070e+06,1.88977615e+04,-1.68991713e+04,-4.41220917e+04,2.05055266e+06
5,200,-400,-600,2.23602756e+08,4.64146671e+05,5.90972245e+06,-1.64212447e+07,-5.88113879e+06,2.45429075e+09,9.57715956e-02,1.40979298e+05,1.38303550e+05,1.05632062e+06,-1.38303550e+05,-3.80152691e+05,3.74801195e+05,1.09840781e+04,-1.06742520e+04,-2.94017256e+04,4.61763314e+05
5,200,-400,-400,1.80432083e+06,4.07262665e+04,1.88237504e+05,-5.36128845e+05,-1.88237504e+05,6.37152134e+07,4.49817066e-02,1.23818609e+04,1.23818609e+04,9.80580067e+04,-1.23818609e+04,-3.44698344e+04,3.44698344e+04,1.04909455e+03,-1.04909464e+03,-2.83745766e+03,4.06629677e+04
5,200,-400,-200,1.91908974e-01,7.67635898e-01,1.30958229e-25,-2.20021531e-23,-2.00238404e-23,5.75726924e-01,3.33333332e-01,1.30958229e-25,2.00238404e-23,2.22640694e-23,-1.30958229e-25,-2.61916388e-25,2.01547977e-23,8.52630972e-24,-1.20031787e-21,-1.32027435e-21,2.30290770e+00
5,200,-400,0,1.91909409e-01,7.67645168e-01,2.99971187e-49,-4.34840243e-07,-4.34840243e-07,5.75770546e-01,nan,3.00223393e-49,4.34840244e-07,4.34840244e-07,-2.99845083e-49,-2.99971187e-49,4.34840244e-07,3.58129147e-47,-8.83542619e-06,-8.83542619e-06,2.30308790e+00
5,200,-400,200,1.91908974e-01,7.67635898e-01,-1.37419296e-66,-3.96221520e-38,-1.84735621e-24,5.75726924e-01,3.33333332e-01,2.52206822e-52,1.84735621e-24,3.69471079e-24,1.26103411e-52,-2.54876773e-66,1.84735539e-24,-1.73848281e-64,-1.11430299e-22,-2.32854219e-36,2.30290770e+00
5,200,-400,400,1.91909409e-01,7.67645168e-01,-2.99971187e-49,4.34840243e-07,-8.17473943e-31,5.75770546e-01,3.33315049e-01,3.00223393e-49,8.17473943e-31,4.34840244e-07,3.00097290e-49,-2.99971187e-49,1.56964400e-41,-3.58129147e-47,-6.27100641e-29,8.83542619e-06,2.30308790e+00
5,200,-400,600,1.91908974e-01,7.67635898e-01,-1.30958229e-25,2.20021531e-23,1.84735450e-24,5.75726924e-01,3.33333332e-01,1.30958229e-25,1.84735628e-24,2.22640694e-23,7.06087834e-32,-2.61916388e-25,1.84735532e-24,-8.52630972e-24,1.11430168e-22,1.32027435e-21,2.30290770e+00
5,200,-400,800,1.80432083e+06,4.07262665e+04,-1.88237504e+05,5.36128845e+05,1.59653838e+05,6.37152134e+07,4.49816543e-02,1.23818609e+04,9.70611265e+03,9.80580067e+04,-9.70611265e+03,-3.44698344e+04,2.91183379e+04,-1.04909455e+03,7.39268469e+02,2.83745766e+03,4.06629677e+04
5,200,-200,-800,1.26766033e+09,1.43841485e+06,2.62290041e+07,-7.37677295e+07,-2.49524960e+07,1.25838748e+10,1.20189543e-01,4.33937271e+05,3.95260765e+05,3.28224712e+06,-3.95260765e+05,-1.17688756e+06,1.09953455e+06,1.47530550e+04,-1.27542352e+04,-3.64158093e+04,1.43075561e+06
5,200,-200,-600,7.32637514e+07,1.83666711e+05,2.24045981e+06,-6.43915318e+06,-2.21187614e+06,8.77711735e+08,1.03618890e-01,5.58373695e+04,5.31616213e+04,4.30066620e+05,-5.31616213e+04,-1.53018167e+05,1.47666671e+05,3.01165540e+03,-2.70182940e+03,-7.51223970e+03,1.84252008e+05
5,200,-200,-400,1.92705359e-01,7.81173077e-01,7.95949326e-04,-2.38825199e-03,-7.95949326e-04,8.43203824e-01,nan,7.95949183e-04,7.95949183e-04,7.16382336e-03,-7.95949183e-04,-2.38781672e-03,2.38781672e-03,1.27319569e-02,-1.27319569e-02,-3.82039323e-02,2.50795291e+00
5,200,-200,-200,1.91909409e-01,7.67645168e-01,5.56356951e-43,-4.34840243e-07,-4.34840243e-07,5.75770546e-01,nan,5.56356951e-43,4.34840244e-07,4.34840244e-07,-5.56356951e-43,-1.11271360e-42,4.34840244e-07,5.84770622e-41,-8.83542619e-06,-8.83542619e-06,2.30308790e+00
5,200,-200,0,1.91908974e-01,7.67635898e-01,2.60671914e-62,-1.84735539e-24,-1.84731226e-24,5.75726924e-01,3.33333332e-01,2.60671914e-62,1.84739852e-24,1.84735539e-24,-1.27491960e-66,-1.27438387e-66,1.84735539e-24,3.88689050e-60,-1.11427253e-22,-1.11430236e-22,2.30290770e+00
5,200,-200,200,1.91908974e-01,7.67635898e-01,2.60659170e-62,1.84735539e-24,4.31284199e-29,5.75726924e-01,3.33333332e-01,2.60659170e-62,4.31284199e-29,1.84735539e-24,-5.35731961e-70,-1.08280682e-83,1.56964403e-41,3.88668737e-60,2.98299983e-27,1.11430236e-22,2.30290770e+00
5,200,-200,400,1.91909409e-01,7.67645168e-01,-2.33753550e-60,4.34840243e-07,1.84739852e-24,5.75770546e-01,3.33315049e-01,2.38966734e-60,1.84739852e-24,4.34840244e-07,1.27384788e-66,-4.72720156e-60,1.84735539e-24,-3.39088646e-58,1.11433219e-22,8.83542619e-06,2.30308790e+00
5,200,-200,600,1.91909409e-01,7.67645168e-01,-3.38147531e-21,4.34840243e-07,4.34840243e-07,5.75770546e-01,3.33315320e-01,3.38147531e-21,4.34840244e-07,4.34840244e-07,-3.38134436e-21,-1.01442950e-20,4.34840244e-07,-1.89348894e-19,8.83542619e-06,8.83542619e-06,2.30308790e+00
5,200,-200,800,1.81926627e+07,6.81361473e+04,-7.42001477e+05,2.19742077e+06,7.13417811e+05,2.75246024e+08,9.77172714e-02,2.06185330e+04,1.79427848e+04,1.72188056e+05,-1.79427848e+04,-5.91798507e+04,5.38283543e+04,-1.59914237e+03,1.28931629e+03,4.48760112e+03,7.01622068e+04
5,200,0,-800,5.45970334e+08,9.65366431e+05,1.33367722e+07,-3.74573004e+07,-1.20602641e+07,5.98163398e+09,9.59214416e-02,2.92029950e+05,2.53353444e+05,2.24150449e+06,-2.53353444e+05,-7.98736839e+05,7.21383826e+05,1.22889892e+04,-1.02901695e+04,-3.28693282e+04,9.62415711e+05
5,200,0,-600,1.83811576e+07,7.69350431e+04,7.70585143e+05,-2.25458810e+06,-7.42001477e+05,2.83069755e+08,9.61393486e-02,2.32942812e+04,2.06185330e+04,1.82891049e+05,-2.06185330e+04,-6.45313471e+04,5.91798507e+04,1.90896846e+03,-1.59914237e+03,-5.10725320e+03,7.89330263e+04
5,200,0,-400,1.91909844e-01,7.67654439e-01,3.38160627e-21,-8.69680486e-07,-4.34840243e-07,5.75814170e-01,3.33296766e-01,3.38160627e-21,4.34860548e-07,8.69680488e-07,-3.38147531e-21,-1.01445569e-20,4.34840244e-07,1.89357421e-19,-8.83542619e-06,-1.76708524e-05,2.30326811e+00
