T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
149.0000000000,45.00001000,0.00000000,-4.00000000,9.326626e-03,-6.161157e-10,6.483265e-04,6.951351e-02,2.834714e+02,2.255144e+00,2.417963e+02,7.568678,1.892170
149.0000000000,45.00001000,0.00000000,-3.00000000,9.436712e-03,-3.818779e-10,1.706982e-03,1.808874e-01,2.834994e+02,2.255323e+00,2.389946e+02,7.999548,1.999887
149.0000000000,46.00001000,0.00000000,-13.00000000,8.570007e-03,9.725508e-15,-8.776395e-03,-1.024083e+00,2.835844e+02,2.255595e+00,2.631964e+02,7.994903,1.998726
149.0000000000,46.00001000,0.00000000,-12.00000000,8.677670e-03,6.657482e-15,-7.715656e-03,-8.891391e-01,2.835577e+02,2.255472e+00,2.599168e+02,7.615040,1.903760
149.0000000000,46.00001000,0.00000000,-11.00000000,8.785580e-03,4.484175e-15,-6.655440e-03,-7.575413e-01,2.835372e+02,2.255383e+00,2.567142e+02,7.339010,1.834753
149.0000000000,46.00001000,0.00000000,-10.00000000,8.893746e-03,2.927028e-15,-5.595664e-03,-6.291684e-01,2.835230e+02,2.255329e+00,2.535859e+02,7.163806,1.790951
149.0000000000,46.00001000,0.00000000,-9.00000000,9.002179e-03,1.861533e-15,-4.536247e-03,-5.039054e-01,2.835149e+02,2.255308e+00,2.505292e+02,7.086493,1.771623
149.0000000000,46.00001000,0.00000000,-8.00000000,9.110889e-03,1.171476e-15,-3.477105e-03,-3.816428e-01,2.835130e+02,2.255323e+00,2.475414e+02,7.104212,1.776053
149.0000000000,46.00001000,0.00000000,-7.00000000,9.219886e-03,7.010578e-16,-2.418159e-03,-2.622765e-01,2.835174e+02,2.255371e+00,2.446203e+02,7.214175,1.803544
149.0000000000,46.00001000,0.00000000,-6.00000000,9.329179e-03,4.273031e-16,-1.359326e-03,-1.457069e-01,2.835279e+02,2.255455e+00,2.417635e+02,7.413664,1.853416
149.0000000000,46.00001000,0.00000000,-5.00000000,9.438778e-03,2.287491e-16,-3.005239e-04,-3.183928e-02,2.835446e+02,2.255572e+00,2.389686e+02,7.700029,1.925007
149.0000000000,47.00001000,0.00000000,-12.00000000,8.899102e-03,7.326204e-15,-7.607826e-03,-8.548981e-01,2.836472e+02,2.256012e+00,2.535101e+02,7.935670,1.983917
149.0000000000,47.00001000,0.00000000,-11.00000000,9.007108e-03,4.929419e-15,-6.547354e-03,-7.269096e-01,2.836279e+02,2.255930e+00,2.504611e+02,7.688867,1.922217
149.0000000000,47.00001000,0.00000000,-10.00000000,9.115379e-03,3.241835e-15,-5.487312e-03,-6.019840e-01,2.836147e+02,2.255882e+00,2.474809e+02,7.541693,1.885423
149.0000000000,47.00001000,0.00000000,-9.00000000,9.223924e-03,2.099418e-15,-4.427619e-03,-4.800147e-01,2.836077e+02,2.255869e+00,2.445671e+02,7.491253,1.872813
149.0000000000,47.00001000,0.00000000,-8.00000000,9.332755e-03,1.322848e-15,-3.368192e-03,-3.609001e-01,2.836070e+02,2.255890e+00,2.417175e+02,7.534725,1.883681
149.0000000000,47.00001000,0.00000000,-7.00000000,9.441879e-03,8.046291e-16,-2.308950e-03,-2.445435e-01,2.836124e+02,2.255945e+00,2.389297e+02,7.669356,1.917339
149.0000000000,47.00001000,0.00000000,-6.00000000,9.551309e-03,4.483502e-16,-1.249811e-03,-1.308523e-01,2.836240e+02,2.256035e+00,2.362017e+02,7.892463,1.973116
149.0000000000,48.00001000,0.00000000,-10.00000000,9.337354e-03,3.601153e-15,-5.378850e-03,-5.760572e-01,2.837087e+02,2.256450e+00,2.416584e+02,7.945573,1.986393
149.0000000000,48.00001000,0.00000000,-9.00000000,9.446015e-03,2.335490e-15,-4.318873e-03,-4.572164e-01,2.837028e+02,2.256443e+00,2.388777e+02,7.920947,1.980237
149.0000000000,48.00001000,0.00000000,-8.00000000,9.554970e-03,1.469900e-15,-3.259152e-03,-3.410950e-01,2.837032e+02,2.256470e+00,2.361567e+02,7.989147,1.997287
150.0000000000,8.00001000,0.00000000,6.00000000,2.510315e-03,5.752341e-12,7.436540e-03,2.962394e+00,2.959649e+02,2.339850e+00,9.320942e+02,7.914986,1.978747
150.0000000000,8.00001000,0.00000000,7.00000000,2.625063e-03,1.574195e-11,8.525491e-03,3.247728e+00,2.960157e+02,2.340135e+00,8.914586e+02,7.823981,1.955995
150.0000000000,8.00001000,0.00000000,8.00000000,2.739951e-03,3.633539e-11,9.615104e-03,3.509225e+00,2.960729e+02,2.340456e+00,8.541964e+02,7.837690,1.959422
150.0000000000,8.00001000,0.00000000,9.00000000,2.854987e-03,7.433357e-11,1.070546e-02,3.749740e+00,2.961366e+02,2.340813e+00,8.199030e+02,7.952807,1.988202
150.0000000000,9.00001000,0.00000000,4.00000000,2.509635e-03,1.926139e-13,5.374770e-03,2.141654e+00,2.959068e+02,2.339531e+00,9.322196e+02,7.771703,1.942926
150.0000000000,9.00001000,0.00000000,5.00000000,2.624211e-03,1.217302e-12,6.462765e-03,2.462746e+00,2.959460e+02,2.339753e+00,8.916025e+02,7.523888,1.880972
150.0000000000,9.00001000,0.00000000,6.00000000,2.738913e-03,4.623703e-12,7.551265e-03,2.757030e+00,2.959915e+02,2.340010e+00,8.543573e+02,7.385444,1.846361
150.0000000000,9.00001000,0.00000000,7.00000000,2.853751e-03,1.319750e-11,8.640354e-03,3.027718e+00,2.960435e+02,2.340302e+00,8.200794e+02,7.352949,1.838237
150.0000000000,9.00001000,0.00000000,8.00000000,2.968737e-03,3.134103e-11,9.730115e-03,3.277527e+00,2.961019e+02,2.340630e+00,7.884264e+02,7.423075,1.855769
150.0000000000,9.00001000,0.00000000,9.00000000,3.083880e-03,6.544468e-11,1.082063e-02,3.508772e+00,2.961668e+02,2.340994e+00,7.591067e+02,7.592580,1.898145
150.0000000000,9.00001000,0.00000000,10.00000000,3.199190e-03,1.242579e-10,1.191198e-02,3.723437e+00,2.962380e+02,2.341393e+00,7.318703e+02,7.858313,1.964578
150.0000000000,10.00001000,0.00000000,2.00000000,2.509228e-03,-6.622059e-11,3.314299e-03,1.320844e+00,2.958719e+02,2.339340e+00,9.322948e+02,7.890100,1.972525
150.0000000000,10.00001000,0.00000000,3.00000000,2.623643e-03,-8.276374e-10,4.401635e-03,1.677681e+00,2.958995e+02,2.339498e+00,8.916984e+02,7.478206,1.869551
150.0000000000,10.00001000,0.00000000,4.00000000,2.738171e-03,1.203602e-13,5.489322e-03,2.004740e+00,2.959334e+02,2.339691e+00,8.544722e+02,7.180508,1.795127
150.0000000000,10.00001000,0.00000000,5.00000000,2.852824e-03,8.939402e-13,6.577442e-03,2.305590e+00,2.959738e+02,2.339920e+00,8.202118e+02,6.993467,1.748367
150.0000000000,10.00001000,0.00000000,6.00000000,2.967612e-03,3.672053e-12,7.666078e-03,2.583248e+00,2.960205e+02,2.340184e+00,7.885749e+02,6.913635,1.728409
150.0000000000,10.00001000,0.00000000,7.00000000,3.082544e-03,1.097934e-11,8.755313e-03,2.840288e+00,2.960737e+02,2.340484e+00,7.592701e+02,6.937656,1.734414
150.0000000000,10.00001000,0.00000000,8.00000000,3.197632e-03,2.688839e-11,9.845230e-03,3.078913e+00,2.961333e+02,2.340819e+00,7.320475e+02,7.062265,1.765566
150.0000000000,10.00001000,0.00000000,9.00000000,3.312886e-03,5.739095e-11,1.093591e-02,3.301023e+00,2.961992e+02,2.341189e+00,7.066917e+02,7.284284,1.821071
150.0000000000,10.00001000,0.00000000,10.00000000,3.428316e-03,1.107690e-10,1.202744e-02,3.508266e+00,2.962716e+02,2.341595e+00,6.830161e+02,7.600619,1.900155
150.0000000000,11.00001000,0.00000000,1.00000000,2.623358e-03,1.691399e-15,2.341520e-03,8.925659e-01,2.958762e+02,2.339370e+00,8.917464e+02,7.699075,1.924769
150.0000000000,11.00001000,0.00000000,2.00000000,2.737726e-03,-1.382325e-10,3.428691e-03,1.252386e+00,2.958985e+02,2.339500e+00,8.545412e+02,7.234757,1.808689
150.0000000000,11.00001000,0.00000000,3.00000000,2.852206e-03,-3.189394e-10,4.516140e-03,1.583385e+00,2.959273e+02,2.339665e+00,8.203000e+02,6.885973,1.721493
150.0000000000,11.00001000,0.00000000,4.00000000,2.966808e-03,7.061760e-14,5.603950e-03,1.888882e+00,2.959624e+02,2.339865e+00,7.886809e+02,6.649155,1.662289
150.0000000000,11.00001000,0.00000000,5.00000000,3.081543e-03,6.401617e-13,6.692203e-03,2.171705e+00,2.960039e+02,2.340101e+00,7.593926e+02,6.520828,1.630207
150.0000000000,11.00001000,0.00000000,6.00000000,3.196420e-03,2.877015e-12,7.780983e-03,2.434280e+00,2.960518e+02,2.340372e+00,7.321853e+02,6.497611,1.624403
150.0000000000,11.00001000,0.00000000,7.00000000,3.311451e-03,9.056928e-12,8.870373e-03,2.678697e+00,2.961062e+02,2.340679e+00,7.068438e+02,6.576211,1.644053
150.0000000000,11.00001000,0.00000000,8.00000000,3.426646e-03,2.293474e-11,9.960454e-03,2.906765e+00,2.961669e+02,2.341021e+00,6.831814e+02,6.753427,1.688357
150.0000000000,11.00001000,0.00000000,9.00000000,3.542014e-03,5.011561e-11,1.105131e-02,3.120064e+00,2.962341e+02,2.341398e+00,6.610358e+02,7.026139,1.756535
150.0000000000,11.00001000,0.00000000,10.00000000,3.657567e-03,9.842594e-11,1.214303e-02,3.319974e+00,2.963076e+02,2.341811e+00,6.402646e+02,7.391315,1.847829
150.0000000000,12.00001000,0.00000000,0.00000000,2.737578e-03,-1.018392e-13,1.368789e-03,5.000000e-01,2.958869e+02,2.339436e+00,8.545642e+02,7.560529,1.890132
150.0000000000,12.00001000,0.00000000,1.00000000,2.851897e-03,2.148530e-15,2.455864e-03,8.611333e-01,2.959040e+02,2.339537e+00,8.203442e+02,7.042534,1.760633
150.0000000000,12.00001000,0.00000000,2.00000000,2.966327e-03,-1.644478e-10,3.543145e-03,1.194456e+00,2.959275e+02,2.339674e+00,7.887446e+02,6.641435,1.660359
150.0000000000,12.00001000,0.00000000,3.00000000,3.080876e-03,-6.278969e-11,4.630715e-03,1.503052e+00,2.959574e+02,2.339846e+00,7.594743e+02,6.353636,1.588409
150.0000000000,12.00001000,0.00000000,4.00000000,3.195555e-03,3.808180e-14,5.718657e-03,1.789566e+00,2.959937e+02,2.340053e+00,7.322838e+02,6.175634,1.543908
150.0000000000,12.00001000,0.00000000,5.00000000,3.310376e-03,4.448539e-13,6.807052e-03,2.056278e+00,2.960364e+02,2.340296e+00,7.069579e+02,6.104021,1.526005
150.0000000000,12.00001000,0.00000000,6.00000000,3.425347e-03,2.219769e-12,7.895985e-03,2.305163e+00,2.960855e+02,2.340574e+00,6.833100e+02,6.135479,1.533870
150.0000000000,12.00001000,0.00000000,7.00000000,3.540480e-03,7.401594e-12,8.985537e-03,2.537943e+00,2.961410e+02,2.340888e+00,6.611780e+02,6.266780,1.566695
150.0000000000,12.00001000,0.00000000,8.00000000,3.655786e-03,1.943954e-11,1.007579e-02,2.756122e+00,2.962029e+02,2.341237e+00,6.404196e+02,6.494781,1.623695
150.0000000000,12.00001000,0.00000000,9.00000000,3.771274e-03,4.356427e-11,1.116683e-02,2.961024e+00,2.962712e+02,2.341621e+00,6.209099e+02,6.816421,1.704105
150.0000000000,12.00001000,0.00000000,10.00000000,3.886954e-03,8.715858e-11,1.225874e-02,3.153817e+00,2.963459e+02,2.342041e+00,6.025389e+02,7.228725,1.807181
150.0000000000,13.00001000,0.00000000,-1.00000000,2.851897e-03,-1.136872e-12,3.960335e-04,1.388667e-01,2.959040e+02,2.339537e+00,8.203442e+02,7.475687,1.868922
150.0000000000,13.00001000,0.00000000,0.00000000,2.966166e-03,-1.522165e-13,1.483083e-03,5.000000e-01,2.959159e+02,2.339610e+00,7.887658e+02,6.902737,1.725684
150.0000000000,13.00001000,0.00000000,1.00000000,3.080542e-03,2.005550e-15,2.570267e-03,8.343553e-01,2.959342e+02,2.339718e+00,7.595152e+02,6.448071,1.612018
150.0000000000,13.00001000,0.00000000,2.00000000,3.195036e-03,-8.602013e-11,3.657667e-03,1.144797e+00,2.959588e+02,2.339862e+00,7.323429e+02,6.108062,1.527015
150.0000000000,13.00001000,0.00000000,3.00000000,3.309659e-03,-8.996601e-13,4.745366e-03,1.433793e+00,2.959899e+02,2.340041e+00,7.070339e+02,5.879181,1.469795
150.0000000000,13.00001000,0.00000000,4.00000000,3.424420e-03,1.821265e-14,5.833448e-03,1.703485e+00,2.960273e+02,2.340255e+00,6.834020e+02,5.757992,1.439498
150.0000000000,13.00001000,0.00000000,5.00000000,3.539330e-03,2.980570e-13,6.921993e-03,1.955735e+00,2.960712e+02,2.340505e+00,6.612847e+02,5.741152,1.435288
150.0000000000,13.00001000,0.00000000,6.00000000,3.654401e-03,1.682775e-12,8.011086e-03,2.192175e+00,2.961214e+02,2.340790e+00,6.405401e+02,5.825405,1.456351
150.0000000000,13.00001000,0.00000000,7.00000000,3.769641e-03,5.986355e-12,9.100809e-03,2.414238e+00,2.961781e+02,2.341111e+00,6.210435e+02,6.007581,1.501895
150.0000000000,13.00001000,0.00000000,8.00000000,3.885061e-03,1.636440e-11,1.019125e-02,2.623188e+00,2.962412e+02,2.341467e+00,6.026847e+02,6.284598,1.571149
150.0000000000,13.00001000,0.00000000,9.00000000,4.000672e-03,3.768500e-11,1.128248e-02,2.820146e+00,2.963107e+02,2.341858e+00,5.853662e+02,6.653452,1.663363
150.0000000000,13.00001000,0.00000000,10.00000000,4.116485e-03,7.689948e-11,1.237459e-02,3.006106e+00,2.963866e+02,2.342285e+00,5.690013e+02,7.111223,1.777806
150.0000000000,14.00001000,0.00000000,-2.00000000,2.966326e-03,-5.499040e-12,-5.768187e-04,-1.944556e-01,2.959275e+02,2.339674e+00,7.887446e+02,7.445800,1.861450
150.0000000000,14.00001000,0.00000000,-1.00000000,3.080542e-03,-1.467423e-12,5.102754e-04,1.656447e-01,2.959342e+02,2.339718e+00,7.595152e+02,6.816592,1.704148
150.0000000000,14.00001000,0.00000000,0.00000000,3.194863e-03,-2.208521e-13,1.597432e-03,5.000000e-01,2.959472e+02,2.339798e+00,7.323626e+02,6.307080,1.576770
150.0000000000,14.00001000,0.00000000,1.00000000,3.309300e-03,4.506309e-16,2.684732e-03,8.112688e-01,2.959666e+02,2.339913e+00,7.070720e+02,5.913609,1.478402
150.0000000000,14.00001000,0.00000000,2.00000000,3.423864e-03,1.561763e-10,3.772260e-03,1.101755e+00,2.959924e+02,2.340064e+00,6.834571e+02,5.632621,1.408155
150.0000000000,14.00001000,0.00000000,3.00000000,3.538564e-03,-7.476424e-11,4.860097e-03,1.373466e+00,2.960246e+02,2.340250e+00,6.613558e+02,5.460653,1.365163
150.0000000000,14.00001000,0.00000000,4.00000000,3.653411e-03,7.234836e-15,5.948326e-03,1.628157e+00,2.960633e+02,2.340471e+00,6.406263e+02,5.394335,1.348584
150.0000000000,14.00001000,0.00000000,5.00000000,3.768416e-03,1.908446e-13,7.037031e-03,1.867371e+00,2.961083e+02,2.340728e+00,6.211437e+02,5.430383,1.357596
150.0000000000,14.00001000,0.00000000,6.00000000,3.883589e-03,1.250016e-12,8.126293e-03,2.092470e+00,2.961597e+02,2.341020e+00,6.027981e+02,5.565602,1.391401
150.0000000000,14.00001000,0.00000000,7.00000000,3.998940e-03,4.785921e-12,9.216195e-03,2.304660e+00,2.962175e+02,2.341348e+00,5.854921e+02,5.796884,1.449221
150.0000000000,14.00001000,0.00000000,8.00000000,4.114480e-03,1.367278e-11,1.030682e-02,2.505012e+00,2.962818e+02,2.341711e+00,5.691390e+02,6.121201,1.530300
150.0000000000,14.00001000,0.00000000,9.00000000,4.230219e-03,3.242828e-11,1.139825e-02,2.694483e+00,2.963525e+02,2.342109e+00,5.536615e+02,6.535606,1.633902
150.0000000000,14.00001000,0.00000000,10.00000000,4.346168e-03,6.758391e-11,1.249058e-02,2.873929e+00,2.964296e+02,2.342543e+00,5.389906e+02,7.037232,1.759308
150.0000000000,15.00001000,0.00000000,-3.00000000,3.080876e-03,-1.801405e-11,-1.549840e-03,-5.030517e-01,2.959574e+02,2.339846e+00,7.594743e+02,7.472148,1.868037
150.0000000000,15.00001000,0.00000000,-2.00000000,3.195036e-03,-6.649024e-12,-4.626307e-04,-1.447967e-01,2.959588e+02,2.339862e+00,7.323429e+02,6.785352,1.696338
150.0000000000,15.00001000,0.00000000,-1.00000000,3.309300e-03,-1.870728e-12,6.245681e-04,1.887312e-01,2.959666e+02,2.339913e+00,7.070720e+02,6.219690,1.554922
150.0000000000,15.00001000,0.00000000,0.00000000,3.423678e-03,-3.124143e-13,1.711839e-03,5.000000e-01,2.959808e+02,2.340000e+00,6.834755e+02,5.771479,1.442870
150.0000000000,15.00001000,0.00000000,1.00000000,3.538181e-03,-3.556000e-15,2.799265e-03,7.911594e-01,2.960014e+02,2.340122e+00,6.613914e+02,5.437132,1.359283
150.0000000000,15.00001000,0.00000000,2.00000000,3.652818e-03,6.215818e-10,3.886929e-03,1.064091e+00,2.960284e+02,2.340280e+00,6.406780e+02,5.213157,1.303289
150.0000000000,15.00001000,0.00000000,3.00000000,3.767600e-03,-2.256278e-10,4.974912e-03,1.320446e+00,2.960617e+02,2.340473e+00,6.212105e+02,5.096157,1.274039
150.0000000000,15.00001000,0.00000000,4.00000000,3.882538e-03,-5.456865e-10,6.063297e-03,1.561684e+00,2.961015e+02,2.340701e+00,6.028792e+02,5.082821,1.270705
150.0000000000,15.00001000,0.00000000,5.00000000,3.997641e-03,1.153139e-13,7.152169e-03,1.789097e+00,2.961477e+02,2.340965e+00,5.855866e+02,5.169927,1.292482
150.0000000000,15.00001000,0.00000000,6.00000000,4.112921e-03,9.066234e-13,8.241608e-03,2.003833e+00,2.962003e+02,2.341264e+00,5.692461e+02,5.354341,1.338585
150.0000000000,15.00001000,0.00000000,7.00000000,4.228387e-03,3.776685e-12,9.331698e-03,2.206917e+00,2.962593e+02,2.341599e+00,5.537806e+02,5.633010,1.408252
150.0000000000,15.00001000,0.00000000,8.00000000,4.344050e-03,1.133031e-11,1.042252e-02,2.399264e+00,2.963248e+02,2.341969e+00,5.391210e+02,6.002961,1.500740
150.0000000000,15.00001000,0.00000000,9.00000000,4.459921e-03,2.774662e-11,1.151416e-02,2.581697e+00,2.963966e+02,2.342374e+00,5.252053e+02,6.461303,1.615326
150.0000000000,15.00001000,0.00000000,10.00000000,4.576011e-03,5.914973e-11,1.260671e-02,2.754956e+00,2.964749e+02,2.342815e+00,5.119777e+02,7.005219,1.751305
150.0000000000,16.00001000,0.00000000,-4.00000000,3.195555e-03,-4.679963e-11,-2.523102e-03,-7.895659e-01,2.959937e+02,2.340053e+00,7.322838e+02,7.556035,1.889009
150.0000000000,16.00001000,0.00000000,-3.00000000,3.309659e-03,-2.096500e-11,-1.435708e-03,-4.337933e-01,2.959899e+02,2.340041e+00,7.070339e+02,6.810294,1.702574
150.0000000000,16.00001000,0.00000000,-2.00000000,3.423864e-03,-7.983068e-12,-3.483961e-04,-1.017552e-01,2.959924e+02,2.340064e+00,6.834571e+02,6.187153,1.546788
150.0000000000,16.00001000,0.00000000,-1.00000000,3.538181e-03,-2.358229e-12,7.389156e-04,2.088406e-01,2.960014e+02,2.340122e+00,6.613914e+02,5.682899,1.420725
150.0000000000,16.00001000,0.00000000,0.00000000,3.652620e-03,-4.322635e-13,1.826310e-03,5.000000e-01,2.960167e+02,2.340216e+00,6.406952e+02,5.293915,1.323479
150.0000000000,16.00001000,0.00000000,1.00000000,3.767192e-03,-1.148374e-14,2.913870e-03,7.734858e-01,2.960385e+02,2.340345e+00,6.212440e+02,5.016681,1.254170
150.0000000000,16.00001000,0.00000000,2.00000000,3.881907e-03,5.294107e-15,4.001677e-03,1.030853e+00,2.960666e+02,2.340510e+00,6.029279e+02,4.847771,1.211943
150.0000000000,16.00001000,0.00000000,3.00000000,3.996775e-03,-3.944496e-10,5.089815e-03,1.273480e+00,2.961012e+02,2.340710e+00,5.856496e+02,4.783848,1.195962
150.0000000000,16.00001000,0.00000000,4.00000000,4.111807e-03,-1.444874e-10,6.178365e-03,1.502591e+00,2.961421e+02,2.340945e+00,5.693227e+02,4.821662,1.205416
150.0000000000,16.00001000,0.00000000,5.00000000,4.227013e-03,6.452859e-14,7.267412e-03,1.719278e+00,2.961895e+02,2.341216e+00,5.538700e+02,4.958053,1.239513
150.0000000000,16.00001000,0.00000000,6.00000000,4.342404e-03,6.391902e-13,8.357036e-03,1.924518e+00,2.962433e+02,2.341522e+00,5.392225e+02,5.189940,1.297485
150.0000000000,16.00001000,0.00000000,7.00000000,4.457990e-03,2.936601e-12,9.447323e-03,2.119189e+00,2.963034e+02,2.341864e+00,5.253183e+02,5.514327,1.378582
150.0000000000,16.00001000,0.00000000,8.00000000,4.573782e-03,9.304280e-12,1.053835e-02,2.304079e+00,2.963700e+02,2.342241e+00,5.121016e+02,5.928297,1.482074
150.0000000000,16.00001000,0.00000000,9.00000000,4.689789e-03,2.359503e-11,1.163021e-02,2.479901e+00,2.964431e+02,2.342653e+00,4.995222e+02,6.429009,1.607252
150.0000000000,16.00001000,0.00000000,10.00000000,4.806023e-03,5.153738e-11,1.272298e-02,2.647300e+00,2.965225e+02,2.343102e+00,4.875344e+02,7.013698,1.753425
150.0000000000,17.00001000,0.00000000,-5.00000000,3.310376e-03,-1.041298e-10,-3.496677e-03,-1.056278e+00,2.960364e+02,2.340296e+00,7.069579e+02,7.698795,1.924699
150.0000000000,17.00001000,0.00000000,-4.00000000,3.424420e-03,-5.310881e-11,-2.409028e-03,-7.034848e-01,2.960273e+02,2.340255e+00,6.834019e+02,6.892725,1.723181
150.0000000000,17.00001000,0.00000000,-3.00000000,3.538564e-03,-2.428859e-11,-1.321533e-03,-3.734659e-01,2.960246e+02,2.340250e+00,6.613558e+02,6.210749,1.552687
150.0000000000,17.00001000,0.00000000,-2.00000000,3.652818e-03,-9.522505e-12,-2.341106e-04,-6.409042e-02,2.960284e+02,2.340280e+00,6.406780e+02,5.649121,1.412280
150.0000000000,17.00001000,0.00000000,-1.00000000,3.767192e-03,-2.942654e-12,8.533223e-04,2.265142e-01,2.960385e+02,2.340345e+00,6.212440e+02,5.204197,1.301049
150.0000000000,17.00001000,0.00000000,0.00000000,3.881697e-03,-5.866067e-13,1.940848e-03,5.000000e-01,2.960550e+02,2.340446e+00,6.029441e+02,4.872428,1.218107
150.0000000000,17.00001000,0.00000000,1.00000000,3.996342e-03,-2.515719e-14,3.028550e-03,7.578305e-01,2.960779e+02,2.340582e+00,5.856811e+02,4.650356,1.162589
150.0000000000,17.00001000,0.00000000,2.00000000,4.111139e-03,9.834176e-15,4.116510e-03,1.001306e+00,2.961072e+02,2.340754e+00,5.693686e+02,4.534618,1.133655
150.0000000000,17.00001000,0.00000000,3.00000000,4.226098e-03,-5.218696e-10,5.204810e-03,1.231588e+00,2.961429e+02,2.340961e+00,5.539296e+02,4.521938,1.130484
150.0000000000,17.00001000,0.00000000,4.00000000,4.341229e-03,-2.576204e-12,6.293534e-03,1.449713e+00,2.961851e+02,2.341203e+00,5.392950e+02,4.609125,1.152281
150.0000000000,17.00001000,0.00000000,5.00000000,4.456542e-03,3.244128e-14,7.382764e-03,1.656613e+00,2.962336e+02,2.341481e+00,5.254030e+02,4.793076,1.198269
150.0000000000,17.00001000,0.00000000,6.00000000,4.572048e-03,4.354597e-13,8.472582e-03,1.853126e+00,2.962885e+02,2.341794e+00,5.121980e+02,5.070766,1.267692
150.0000000000,17.00001000,0.00000000,7.00000000,4.687758e-03,2.245208e-12,9.563073e-03,2.040010e+00,2.963499e+02,2.342143e+00,4.996296e+02,5.439254,1.359813
150.0000000000,17.00001000,0.00000000,8.00000000,4.803682e-03,7.564020e-12,1.065432e-02,2.217949e+00,2.964177e+02,2.342527e+00,4.876524e+02,5.895673,1.473918
150.0000000000,17.00001000,0.00000000,9.00000000,4.919830e-03,1.993053e-11,1.174640e-02,2.387563e+00,2.964919e+02,2.342947e+00,4.762251e+02,6.437235,1.609309
150.0000000000,17.00001000,0.00000000,10.00000000,5.036212e-03,4.468972e-11,1.283941e-02,2.549418e+00,2.965725e+02,2.343402e+00,4.653103e+02,7.061226,1.765306
150.0000000000,18.00001000,0.00000000,-6.00000000,3.425347e-03,-2.073013e-10,-4.470637e-03,-1.305163e+00,2.960855e+02,2.340574e+00,6.833100e+02,7.901787,1.975447
150.0000000000,18.00001000,0.00000000,-5.00000000,3.539330e-03,-1.160646e-10,-3.382663e-03,-9.557352e-01,2.960712e+02,2.340505e+00,6.612847e+02,7.033978,1.758494
150.0000000000,18.00001000,0.00000000,-4.00000000,3.653411e-03,-6.007740e-11,-2.294915e-03,-6.281568e-01,2.960633e+02,2.340471e+00,6.406263e+02,6.291783,1.572946
150.0000000000,18.00001000,0.00000000,-3.00000000,3.767600e-03,-2.801943e-11,-1.207312e-03,-3.204458e-01,2.960617e+02,2.340473e+00,6.212105e+02,5.671426,1.417857
150.0000000000,18.00001000,0.00000000,-2.00000000,3.881907e-03,-1.129063e-11,-1.197701e-04,-3.085342e-02,2.960666e+02,2.340510e+00,6.029279e+02,5.169233,1.292308
150.0000000000,18.00001000,0.00000000,-1.00000000,3.996342e-03,-3.637936e-12,9.677924e-04,2.421695e-01,2.960779e+02,2.340582e+00,5.856811e+02,4.781624,1.195406
150.0000000000,18.00001000,0.00000000,0.00000000,4.110917e-03,-7.824605e-13,2.055458e-03,5.000000e-01,2.960956e+02,2.340690e+00,5.693839e+02,4.505114,1.126279
150.0000000000,18.00001000,0.00000000,1.00000000,4.225640e-03,-4.701112e-14,3.143310e-03,7.438660e-01,2.961197e+02,2.340833e+00,5.539594e+02,4.336310,1.084077
150.0000000000,18.00001000,0.00000000,2.00000000,4.340524e-03,1.613552e-14,4.231431e-03,9.748664e-01,2.961501e+02,2.341012e+00,5.393385e+02,4.271907,1.067977
150.0000000000,18.00001000,0.00000000,3.00000000,4.455577e-03,-5.481732e-10,5.319902e-03,1.193987e+00,2.961870e+02,2.341225e+00,5.254595e+02,4.308690,1.077172
150.0000000000,18.00001000,0.00000000,4.00000000,4.570811e-03,-6.104691e-11,6.408807e-03,1.402116e+00,2.962303e+02,2.341475e+00,5.122669e+02,4.443525,1.110881
150.0000000000,18.00001000,0.00000000,5.00000000,4.686235e-03,1.385018e-14,7.498229e-03,1.600054e+00,2.962800e+02,2.341760e+00,4.997102e+02,4.673363,1.168341
150.0000000000,18.00001000,0.00000000,6.00000000,4.801861e-03,2.843015e-13,8.588250e-03,1.788525e+00,2.963361e+02,2.342080e+00,4.877442e+02,4.995236,1.248809
150.0000000000,18.00001000,0.00000000,7.00000000,4.917699e-03,1.683464e-12,9.678954e-03,1.968188e+00,2.963987e+02,2.342436e+00,4.763276e+02,5.406253,1.351563
150.0000000000,18.00001000,0.00000000,8.00000000,5.033759e-03,6.080586e-12,1.077042e-02,2.139638e+00,2.964676e+02,2.342827e+00,4.654229e+02,5.903601,1.475900
150.0000000000,18.00001000,0.00000000,9.00000000,5.150052e-03,1.671229e-11,1.186274e-02,2.303422e+00,2.965430e+02,2.343254e+00,4.549961e+02,6.484539,1.621135
150.0000000000,18.00001000,0.00000000,10.00000000,5.266588e-03,3.855207e-11,1.295599e-02,2.460035e+00,2.966248e+02,2.343716e+00,4.450160e+02,7.146401,1.786600
150.0000000000,19.00001000,0.00000000,-6.00000000,3.654401e-03,-2.279741e-10,-4.356686e-03,-1.192175e+00,2.961214e+02,2.340790e+00,6.405401e+02,7.235413,1.808853
