T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
145.0000000000,378.00001000,0.00000000,-6.30000000,1.387493e-01,3.920922e-14,6.046255e-02,4.357683e-01,4.163164e+02,2.945020e+00,2.122547e+01,16.943272,2.823879
145.0000000000,378.00001000,0.00000000,-6.20000000,1.387911e-01,3.870944e-14,6.062378e-02,4.367987e-01,4.163799e+02,2.945356e+00,2.122150e+01,16.922962,2.820494
145.0000000000,378.00001000,0.00000000,-6.10000000,1.388330e-01,3.819000e-14,6.078507e-02,4.378288e-01,4.164436e+02,2.945692e+00,2.121752e+01,16.904003,2.817334
145.0000000000,378.00001000,0.00000000,-6.00000000,1.388749e-01,3.773427e-14,6.094643e-02,4.388585e-01,4.165073e+02,2.946029e+00,2.121355e+01,16.886390,2.814398
145.0000000000,378.00001000,0.00000000,-5.90000000,1.389169e-01,3.725649e-14,6.110785e-02,4.398879e-01,4.165712e+02,2.946367e+00,2.120957e+01,16.870120,2.811687
145.0000000000,378.00001000,0.00000000,-5.80000000,1.389589e-01,3.680174e-14,6.126932e-02,4.409169e-01,4.166352e+02,2.946706e+00,2.120559e+01,16.855189,2.809198
145.0000000000,378.00001000,0.00000000,-5.70000000,1.390010e-01,3.636923e-14,6.143086e-02,4.419456e-01,4.166993e+02,2.947045e+00,2.120161e+01,16.841594,2.806932
145.0000000000,378.00001000,0.00000000,-5.60000000,1.390431e-01,3.589182e-14,6.159246e-02,4.429739e-01,4.167636e+02,2.947384e+00,2.119763e+01,16.829329,2.804888
145.0000000000,378.00001000,0.00000000,-5.50000000,1.390853e-01,3.541274e-14,6.175413e-02,4.440018e-01,4.168280e+02,2.947724e+00,2.119365e+01,16.818392,2.803065
145.0000000000,378.00001000,0.00000000,-5.40000000,1.391275e-01,3.501449e-14,6.191585e-02,4.450295e-01,4.168925e+02,2.948065e+00,2.118966e+01,16.808779,2.801463
145.0000000000,378.00001000,0.00000000,-5.30000000,1.391698e-01,3.453201e-14,6.207763e-02,4.460567e-01,4.169571e+02,2.948407e+00,2.118568e+01,16.800486,2.800081
145.0000000000,378.00001000,0.00000000,-5.20000000,1.392122e-01,3.414731e-14,6.223948e-02,4.470836e-01,4.170219e+02,2.948749e+00,2.118169e+01,16.793508,2.798918
145.0000000000,378.00001000,0.00000000,-5.10000000,1.392546e-01,3.367220e-14,6.240139e-02,4.481102e-01,4.170868e+02,2.949092e+00,2.117770e+01,16.787843,2.797974
145.0000000000,378.00001000,0.00000000,-5.00000000,1.392970e-01,3.328661e-14,6.256336e-02,4.491364e-01,4.171518e+02,2.949435e+00,2.117371e+01,16.783487,2.797248
145.0000000000,378.00001000,0.00000000,-4.90000000,1.393395e-01,3.285074e-14,6.272539e-02,4.501623e-01,4.172169e+02,2.949779e+00,2.116972e+01,16.780435,2.796739
145.0000000000,378.00001000,0.00000000,-4.80000000,1.393821e-01,3.241913e-14,6.288749e-02,4.511878e-01,4.172822e+02,2.950123e+00,2.116573e+01,16.778684,2.796447
145.0000000000,378.00001000,0.00000000,-4.70000000,1.394247e-01,3.198793e-14,6.304965e-02,4.522129e-01,4.173476e+02,2.950469e+00,2.116174e+01,16.778230,2.796372
145.0000000000,378.00001000,0.00000000,-4.60000000,1.394674e-01,3.157887e-14,6.321187e-02,4.532377e-01,4.174131e+02,2.950814e+00,2.115774e+01,16.779070,2.796512
145.0000000000,378.00001000,0.00000000,-4.50000000,1.395101e-01,3.118378e-14,6.337415e-02,4.542622e-01,4.174787e+02,2.951161e+00,2.115375e+01,16.781199,2.796867
145.0000000000,378.00001000,0.00000000,-4.40000000,1.395529e-01,3.078330e-14,6.353650e-02,4.552863e-01,4.175445e+02,2.951508e+00,2.114975e+01,16.784615,2.797436
145.0000000000,378.00001000,0.00000000,-4.30000000,1.395957e-01,3.040132e-14,6.369891e-02,4.563101e-01,4.176104e+02,2.951855e+00,2.114575e+01,16.789313,2.798219
145.0000000000,378.00001000,0.00000000,-4.20000000,1.396386e-01,3.003299e-14,6.386139e-02,4.573335e-01,4.176764e+02,2.952204e+00,2.114175e+01,16.795290,2.799215
145.0000000000,378.00001000,0.00000000,-4.10000000,1.396815e-01,2.967523e-14,6.402392e-02,4.583565e-01,4.177425e+02,2.952553e+00,2.113775e+01,16.802541,2.800423
145.0000000000,378.00001000,0.00000000,-4.00000000,1.397245e-01,2.929330e-14,6.418652e-02,4.593792e-01,4.178088e+02,2.952902e+00,2.113375e+01,16.811064,2.801844
145.0000000000,378.00001000,0.00000000,-3.90000000,1.397675e-01,2.893306e-14,6.434919e-02,4.604016e-01,4.178752e+02,2.953252e+00,2.112974e+01,16.820854,2.803476
145.0000000000,378.00001000,0.00000000,-3.80000000,1.398106e-01,2.855063e-14,6.451192e-02,4.614236e-01,4.179417e+02,2.953603e+00,2.112574e+01,16.831908,2.805318
145.0000000000,378.00001000,0.00000000,-3.70000000,1.398538e-01,2.821958e-14,6.467471e-02,4.624452e-01,4.180084e+02,2.953954e+00,2.112173e+01,16.844223,2.807370
145.0000000000,378.00001000,0.00000000,-3.60000000,1.398970e-01,2.779429e-14,6.483757e-02,4.634665e-01,4.180751e+02,2.954306e+00,2.111773e+01,16.857794,2.809632
145.0000000000,378.00001000,0.00000000,-3.50000000,1.399402e-01,2.745655e-14,6.500049e-02,4.644875e-01,4.181420e+02,2.954659e+00,2.111372e+01,16.872618,2.812103
145.0000000000,378.00001000,0.00000000,-3.40000000,1.399836e-01,2.711714e-14,6.516347e-02,4.655080e-01,4.182090e+02,2.955012e+00,2.110971e+01,16.888691,2.814782
145.0000000000,378.00001000,0.00000000,-3.30000000,1.400269e-01,2.677363e-14,6.532653e-02,4.665283e-01,4.182762e+02,2.955366e+00,2.110570e+01,16.906010,2.817668
145.0000000000,378.00001000,0.00000000,-3.20000000,1.400704e-01,2.643880e-14,6.548964e-02,4.675482e-01,4.183435e+02,2.955720e+00,2.110168e+01,16.924571,2.820762
145.0000000000,378.00001000,0.00000000,-3.10000000,1.401138e-01,2.607423e-14,6.565282e-02,4.685677e-01,4.184109e+02,2.956075e+00,2.109767e+01,16.944371,2.824062
145.0000000000,378.00001000,0.00000000,-3.00000000,1.401574e-01,2.574391e-14,6.581607e-02,4.695869e-01,4.184784e+02,2.956431e+00,2.109365e+01,16.965406,2.827568
145.0000000000,378.00001000,0.00000000,-2.90000000,1.402010e-01,2.544475e-14,6.597938e-02,4.706058e-01,4.185461e+02,2.956787e+00,2.108964e+01,16.987672,2.831279
145.0000000000,378.00001000,0.00000000,-2.80000000,1.402446e-01,2.513264e-14,6.614275e-02,4.716243e-01,4.186138e+02,2.957144e+00,2.108562e+01,17.011166,2.835194
145.0000000000,378.00001000,0.00000000,-2.70000000,1.402883e-01,2.475861e-14,6.630620e-02,4.726424e-01,4.186818e+02,2.957502e+00,2.108160e+01,17.035884,2.839314
145.0000000000,378.00001000,0.00000000,-2.60000000,1.403320e-01,2.440564e-14,6.646970e-02,4.736602e-01,4.187498e+02,2.957860e+00,2.107758e+01,17.061822,2.843637
145.0000000000,378.00001000,0.00000000,-2.50000000,1.403758e-01,2.413304e-14,6.663328e-02,4.746776e-01,4.188179e+02,2.958218e+00,2.107356e+01,17.088978,2.848163
145.0000000000,378.00001000,0.00000000,-2.40000000,1.404197e-01,2.387216e-14,6.679692e-02,4.756947e-01,4.188862e+02,2.958578e+00,2.106953e+01,17.117348,2.852891
145.0000000000,378.00001000,0.00000000,-2.30000000,1.404636e-01,2.350639e-14,6.696062e-02,4.767115e-01,4.189547e+02,2.958938e+00,2.106551e+01,17.146927,2.857821
145.0000000000,378.00001000,0.00000000,-2.20000000,1.405076e-01,2.321644e-14,6.712439e-02,4.777279e-01,4.190232e+02,2.959298e+00,2.106149e+01,17.177713,2.862952
145.0000000000,378.00001000,0.00000000,-2.10000000,1.405516e-01,2.291914e-14,6.728823e-02,4.787439e-01,4.190919e+02,2.959660e+00,2.105746e+01,17.209702,2.868284
145.0000000000,378.00001000,0.00000000,-2.00000000,1.405957e-01,2.264172e-14,6.745213e-02,4.797596e-01,4.191607e+02,2.960022e+00,2.105343e+01,17.242891,2.873815
145.0000000000,378.00001000,0.00000000,-1.90000000,1.406398e-01,2.232136e-14,6.761611e-02,4.807750e-01,4.192296e+02,2.960384e+00,2.104940e+01,17.277275,2.879546
145.0000000000,378.00001000,0.00000000,-1.80000000,1.406840e-01,2.204775e-14,6.778014e-02,4.817899e-01,4.192986e+02,2.960747e+00,2.104537e+01,17.312853,2.885475
145.0000000000,378.00001000,0.00000000,-1.70000000,1.407283e-01,2.177687e-14,6.794425e-02,4.828046e-01,4.193678e+02,2.961111e+00,2.104134e+01,17.349619,2.891603
145.0000000000,378.00001000,0.00000000,-1.60000000,1.407726e-01,2.151294e-14,6.810842e-02,4.838189e-01,4.194371e+02,2.961475e+00,2.103731e+01,17.387571,2.897928
145.0000000000,378.00001000,0.00000000,-1.50000000,1.408169e-01,2.120324e-14,6.827266e-02,4.848328e-01,4.195066e+02,2.961840e+00,2.103327e+01,17.426705,2.904451
145.0000000000,378.00001000,0.00000000,-1.40000000,1.408613e-01,2.089999e-14,6.843697e-02,4.858464e-01,4.195761e+02,2.962206e+00,2.102924e+01,17.467018,2.911170
145.0000000000,378.00001000,0.00000000,-1.30000000,1.409058e-01,2.065290e-14,6.860134e-02,4.868597e-01,4.196458e+02,2.962572e+00,2.102520e+01,17.508506,2.918084
145.0000000000,378.00001000,0.00000000,-1.20000000,1.409503e-01,2.037181e-14,6.876579e-02,4.878726e-01,4.197156e+02,2.962939e+00,2.102116e+01,17.551166,2.925194
145.0000000000,378.00001000,0.00000000,-1.10000000,1.409949e-01,2.009914e-14,6.893030e-02,4.888851e-01,4.197856e+02,2.963307e+00,2.101712e+01,17.594995,2.932499
145.0000000000,378.00001000,0.00000000,-1.00000000,1.410395e-01,1.984910e-14,6.909487e-02,4.898973e-01,4.198557e+02,2.963675e+00,2.101308e+01,17.639988,2.939998
145.0000000000,378.00001000,0.00000000,-0.90000000,1.410842e-01,1.960766e-14,6.925952e-02,4.909091e-01,4.199259e+02,2.964043e+00,2.100904e+01,17.686143,2.947691
145.0000000000,378.00001000,0.00000000,-0.80000000,1.411289e-01,1.932857e-14,6.942424e-02,4.919206e-01,4.199962e+02,2.964413e+00,2.100500e+01,17.733457,2.955576
145.0000000000,378.00001000,0.00000000,-0.70000000,1.411737e-01,1.909114e-14,6.958902e-02,4.929318e-01,4.200666e+02,2.964783e+00,2.100095e+01,17.781925,2.963654
145.0000000000,378.00001000,0.00000000,-0.60000000,1.412186e-01,1.885696e-14,6.975387e-02,4.939426e-01,4.201372e+02,2.965153e+00,2.099691e+01,17.831544,2.971924
145.0000000000,378.00001000,0.00000000,-0.50000000,1.412635e-01,1.860064e-14,6.991879e-02,4.949530e-01,4.202080e+02,2.965525e+00,2.099286e+01,17.882312,2.980385
145.0000000000,378.00001000,0.00000000,-0.40000000,1.413085e-01,1.834609e-14,7.008378e-02,4.959631e-01,4.202788e+02,2.965897e+00,2.098881e+01,17.934225,2.989037
145.0000000000,378.00001000,0.00000000,-0.30000000,1.413535e-01,1.812327e-14,7.024884e-02,4.969729e-01,4.203498e+02,2.966269e+00,2.098476e+01,17.987279,2.997880
145.0000000000,379.00001000,0.00000000,-9.50000000,1.383210e-01,6.288170e-14,5.573652e-02,4.029504e-01,4.157416e+02,2.941916e+00,2.126875e+01,17.978207,2.996368
145.0000000000,379.00001000,0.00000000,-9.40000000,1.383614e-01,6.210513e-14,5.589641e-02,4.039884e-01,4.158016e+02,2.942235e+00,2.126485e+01,17.919623,2.986604
145.0000000000,379.00001000,0.00000000,-9.30000000,1.384019e-01,6.131132e-14,5.605635e-02,4.050260e-01,4.158617e+02,2.942554e+00,2.126094e+01,17.862497,2.977083
145.0000000000,379.00001000,0.00000000,-9.20000000,1.384423e-01,6.060329e-14,5.621636e-02,4.060633e-01,4.159219e+02,2.942873e+00,2.125703e+01,17.806824,2.967804
145.0000000000,379.00001000,0.00000000,-9.10000000,1.384829e-01,5.987005e-14,5.637642e-02,4.071003e-01,4.159822e+02,2.943193e+00,2.125312e+01,17.752601,2.958767
145.0000000000,379.00001000,0.00000000,-9.00000000,1.385235e-01,5.914078e-14,5.653653e-02,4.081368e-01,4.160427e+02,2.943514e+00,2.124921e+01,17.699822,2.949970
145.0000000000,379.00001000,0.00000000,-8.90000000,1.385641e-01,5.841502e-14,5.669671e-02,4.091731e-01,4.161033e+02,2.943836e+00,2.124530e+01,17.648485,2.941414
145.0000000000,379.00001000,0.00000000,-8.80000000,1.386048e-01,5.772107e-14,5.685694e-02,4.102090e-01,4.161640e+02,2.944158e+00,2.124138e+01,17.598584,2.933097
145.0000000000,379.00001000,0.00000000,-8.70000000,1.386456e-01,5.699975e-14,5.701722e-02,4.112445e-01,4.162248e+02,2.944481e+00,2.123747e+01,17.550116,2.925019
145.0000000000,379.00001000,0.00000000,-8.60000000,1.386864e-01,5.628264e-14,5.717757e-02,4.122797e-01,4.162858e+02,2.944804e+00,2.123355e+01,17.503076,2.917179
145.0000000000,379.00001000,0.00000000,-8.50000000,1.387272e-01,5.560114e-14,5.733797e-02,4.133145e-01,4.163468e+02,2.945128e+00,2.122963e+01,17.457462,2.909577
145.0000000000,379.00001000,0.00000000,-8.40000000,1.387681e-01,5.493822e-14,5.749843e-02,4.143490e-01,4.164080e+02,2.945452e+00,2.122571e+01,17.413267,2.902211
145.0000000000,379.00001000,0.00000000,-8.30000000,1.388091e-01,5.424370e-14,5.765895e-02,4.153831e-01,4.164694e+02,2.945777e+00,2.122179e+01,17.370490,2.895082
145.0000000000,379.00001000,0.00000000,-8.20000000,1.388501e-01,5.361804e-14,5.781953e-02,4.164169e-01,4.165308e+02,2.946103e+00,2.121787e+01,17.329124,2.888187
145.0000000000,379.00001000,0.00000000,-8.10000000,1.388912e-01,5.296563e-14,5.798016e-02,4.174503e-01,4.165924e+02,2.946429e+00,2.121394e+01,17.289168,2.881528
145.0000000000,379.00001000,0.00000000,-8.00000000,1.389323e-01,5.229415e-14,5.814085e-02,4.184834e-01,4.166541e+02,2.946756e+00,2.121002e+01,17.250615,2.875103
145.0000000000,379.00001000,0.00000000,-7.90000000,1.389734e-01,5.165361e-14,5.830161e-02,4.195162e-01,4.167159e+02,2.947084e+00,2.120609e+01,17.213463,2.868911
145.0000000000,379.00001000,0.00000000,-7.80000000,1.390147e-01,5.102311e-14,5.846242e-02,4.205486e-01,4.167778e+02,2.947412e+00,2.120217e+01,17.177708,2.862951
145.0000000000,379.00001000,0.00000000,-7.70000000,1.390559e-01,5.040545e-14,5.862328e-02,4.215806e-01,4.168399e+02,2.947741e+00,2.119824e+01,17.143345,2.857224
145.0000000000,379.00001000,0.00000000,-7.60000000,1.390973e-01,4.981708e-14,5.878421e-02,4.226123e-01,4.169021e+02,2.948070e+00,2.119431e+01,17.110370,2.851728
145.0000000000,379.00001000,0.00000000,-7.50000000,1.391386e-01,4.916084e-14,5.894520e-02,4.236436e-01,4.169644e+02,2.948400e+00,2.119037e+01,17.078780,2.846463
145.0000000000,379.00001000,0.00000000,-7.40000000,1.391801e-01,4.855572e-14,5.910624e-02,4.246746e-01,4.170268e+02,2.948731e+00,2.118644e+01,17.048570,2.841428
145.0000000000,379.00001000,0.00000000,-7.30000000,1.392216e-01,4.796461e-14,5.926735e-02,4.257052e-01,4.170894e+02,2.949062e+00,2.118251e+01,17.019738,2.836623
145.0000000000,379.00001000,0.00000000,-7.20000000,1.392631e-01,4.734340e-14,5.942851e-02,4.267355e-01,4.171521e+02,2.949394e+00,2.117857e+01,16.992277,2.832046
145.0000000000,379.00001000,0.00000000,-7.10000000,1.393047e-01,4.679259e-14,5.958974e-02,4.277655e-01,4.172149e+02,2.949726e+00,2.117463e+01,16.966186,2.827698
145.0000000000,379.00001000,0.00000000,-7.00000000,1.393463e-01,4.617776e-14,5.975102e-02,4.287950e-01,4.172778e+02,2.950059e+00,2.117070e+01,16.941459,2.823577
145.0000000000,379.00001000,0.00000000,-6.90000000,1.393880e-01,4.566030e-14,5.991237e-02,4.298243e-01,4.173409e+02,2.950393e+00,2.116676e+01,16.918094,2.819682
145.0000000000,379.00001000,0.00000000,-6.80000000,1.394298e-01,4.510760e-14,6.007377e-02,4.308532e-01,4.174041e+02,2.950727e+00,2.116281e+01,16.896085,2.816014
145.0000000000,379.00001000,0.00000000,-6.70000000,1.394716e-01,4.453026e-14,6.023523e-02,4.318817e-01,4.174674e+02,2.951062e+00,2.115887e+01,16.875430,2.812572
145.0000000000,379.00001000,0.00000000,-6.60000000,1.395135e-01,4.400343e-14,6.039676e-02,4.329099e-01,4.175308e+02,2.951397e+00,2.115493e+01,16.856123,2.809354
145.0000000000,379.00001000,0.00000000,-6.50000000,1.395554e-01,4.342147e-14,6.055834e-02,4.339377e-01,4.175944e+02,2.951733e+00,2.115098e+01,16.838163,2.806360
145.0000000000,379.00001000,0.00000000,-6.40000000,1.395973e-01,4.287951e-14,6.071999e-02,4.349652e-01,4.176581e+02,2.952070e+00,2.114704e+01,16.821544,2.803591
145.0000000000,379.00001000,0.00000000,-6.30000000,1.396394e-01,4.236153e-14,6.088169e-02,4.359924e-01,4.177219e+02,2.952407e+00,2.114309e+01,16.806262,2.801044
145.0000000000,379.00001000,0.00000000,-6.20000000,1.396814e-01,4.181171e-14,6.104346e-02,4.370192e-01,4.177858e+02,2.952745e+00,2.113914e+01,16.792315,2.798719
145.0000000000,379.00001000,0.00000000,-6.10000000,1.397235e-01,4.132640e-14,6.120529e-02,4.380456e-01,4.178499e+02,2.953084e+00,2.113519e+01,16.779697,2.796616
145.0000000000,379.00001000,0.00000000,-6.00000000,1.397657e-01,4.082811e-14,6.136718e-02,4.390717e-01,4.179140e+02,2.953423e+00,2.113124e+01,16.768406,2.794734
145.0000000000,379.00001000,0.00000000,-5.90000000,1.398080e-01,4.029769e-14,6.152913e-02,4.400975e-01,4.179783e+02,2.953763e+00,2.112729e+01,16.758438,2.793073
145.0000000000,379.00001000,0.00000000,-5.80000000,1.398502e-01,3.980747e-14,6.169114e-02,4.411229e-01,4.180428e+02,2.954103e+00,2.112333e+01,16.749788,2.791631
145.0000000000,379.00001000,0.00000000,-5.70000000,1.398926e-01,3.926021e-14,6.185321e-02,4.421479e-01,4.181073e+02,2.954444e+00,2.111938e+01,16.742452,2.790409
145.0000000000,379.00001000,0.00000000,-5.60000000,1.399350e-01,3.880951e-14,6.201535e-02,4.431726e-01,4.181720e+02,2.954786e+00,2.111542e+01,16.736428,2.789405
145.0000000000,379.00001000,0.00000000,-5.50000000,1.399774e-01,3.832306e-14,6.217755e-02,4.441970e-01,4.182368e+02,2.955128e+00,2.111146e+01,16.731712,2.788619
145.0000000000,379.00001000,0.00000000,-5.40000000,1.400199e-01,3.780207e-14,6.233980e-02,4.452210e-01,4.183018e+02,2.955471e+00,2.110750e+01,16.728299,2.788050
145.0000000000,379.00001000,0.00000000,-5.30000000,1.400625e-01,3.740484e-14,6.250213e-02,4.462446e-01,4.183668e+02,2.955814e+00,2.110354e+01,16.726185,2.787698
145.0000000000,379.00001000,0.00000000,-5.20000000,1.401051e-01,3.693367e-14,6.266451e-02,4.472679e-01,4.184320e+02,2.956158e+00,2.109958e+01,16.725368,2.787561
145.0000000000,379.00001000,0.00000000,-5.10000000,1.401477e-01,3.642177e-14,6.282696e-02,4.482909e-01,4.184973e+02,2.956503e+00,2.109562e+01,16.725843,2.787641
145.0000000000,379.00001000,0.00000000,-5.00000000,1.401905e-01,3.599616e-14,6.298946e-02,4.493135e-01,4.185628e+02,2.956848e+00,2.109165e+01,16.727607,2.787935
145.0000000000,379.00001000,0.00000000,-4.90000000,1.402332e-01,3.554436e-14,6.315204e-02,4.503357e-01,4.186283e+02,2.957194e+00,2.108768e+01,16.730656,2.788443
145.0000000000,379.00001000,0.00000000,-4.80000000,1.402761e-01,3.508447e-14,6.331467e-02,4.513577e-01,4.186940e+02,2.957541e+00,2.108372e+01,16.734986,2.789164
145.0000000000,379.00001000,0.00000000,-4.70000000,1.403189e-01,3.467500e-14,6.347737e-02,4.523792e-01,4.187598e+02,2.957888e+00,2.107975e+01,16.740594,2.790099
145.0000000000,379.00001000,0.00000000,-4.60000000,1.403619e-01,3.421068e-14,6.364013e-02,4.534004e-01,4.188258e+02,2.958236e+00,2.107578e+01,16.747475,2.791246
145.0000000000,379.00001000,0.00000000,-4.50000000,1.404048e-01,3.378348e-14,6.380295e-02,4.544213e-01,4.188918e+02,2.958584e+00,2.107181e+01,16.755627,2.792604
145.0000000000,379.00001000,0.00000000,-4.40000000,1.404479e-01,3.337673e-14,6.396584e-02,4.554418e-01,4.189580e+02,2.958933e+00,2.106784e+01,16.765045,2.794174
145.0000000000,379.00001000,0.00000000,-4.30000000,1.404910e-01,3.292737e-14,6.412879e-02,4.564620e-01,4.190243e+02,2.959283e+00,2.106386e+01,16.775726,2.795954
145.0000000000,379.00001000,0.00000000,-4.20000000,1.405341e-01,3.255476e-14,6.429181e-02,4.574818e-01,4.190908e+02,2.959633e+00,2.105989e+01,16.787666,2.797944
145.0000000000,379.00001000,0.00000000,-4.10000000,1.405773e-01,3.211628e-14,6.445489e-02,4.585013e-01,4.191574e+02,2.959984e+00,2.105591e+01,16.800862,2.800144
145.0000000000,379.00001000,0.00000000,-4.00000000,1.406206e-01,3.172199e-14,6.461803e-02,4.595204e-01,4.192241e+02,2.960335e+00,2.105193e+01,16.815310,2.802552
145.0000000000,379.00001000,0.00000000,-3.90000000,1.406639e-01,3.131602e-14,6.478124e-02,4.605392e-01,4.192909e+02,2.960687e+00,2.104795e+01,16.831006,2.805168
145.0000000000,379.00001000,0.00000000,-3.80000000,1.407073e-01,3.089528e-14,6.494451e-02,4.615576e-01,4.193578e+02,2.961040e+00,2.104397e+01,16.847948,2.807991
145.0000000000,379.00001000,0.00000000,-3.70000000,1.407507e-01,3.051778e-14,6.510784e-02,4.625757e-01,4.194249e+02,2.961393e+00,2.103999e+01,16.866130,2.811022
145.0000000000,379.00001000,0.00000000,-3.60000000,1.407942e-01,3.016900e-14,6.527125e-02,4.635934e-01,4.194921e+02,2.961747e+00,2.103601e+01,16.885550,2.814258
145.0000000000,379.00001000,0.00000000,-3.50000000,1.408377e-01,2.975008e-14,6.543471e-02,4.646108e-01,4.195594e+02,2.962102e+00,2.103202e+01,16.906203,2.817701
145.0000000000,379.00001000,0.00000000,-3.40000000,1.408813e-01,2.940442e-14,6.559824e-02,4.656278e-01,4.196269e+02,2.962457e+00,2.102804e+01,16.928088,2.821348
145.0000000000,379.00001000,0.00000000,-3.30000000,1.409249e-01,2.899360e-14,6.576184e-02,4.666445e-01,4.196945e+02,2.962813e+00,2.102405e+01,16.951199,2.825200
145.0000000000,379.00001000,0.00000000,-3.20000000,1.409686e-01,2.864966e-14,6.592550e-02,4.676608e-01,4.197622e+02,2.963169e+00,2.102006e+01,16.975533,2.829256
145.0000000000,379.00001000,0.00000000,-3.10000000,1.410124e-01,2.826339e-14,6.608922e-02,4.686768e-01,4.198300e+02,2.963526e+00,2.101607e+01,17.001087,2.833515
145.0000000000,379.00001000,0.00000000,-3.00000000,1.410562e-01,2.791689e-14,6.625302e-02,4.696925e-01,4.198980e+02,2.963884e+00,2.101208e+01,17.027858,2.837976
145.0000000000,379.00001000,0.00000000,-2.90000000,1.411000e-01,2.756540e-14,6.641687e-02,4.707077e-01,4.199661e+02,2.964242e+00,2.100809e+01,17.055841,2.842640
145.0000000000,379.00001000,0.00000000,-2.80000000,1.411439e-01,2.720297e-14,6.658080e-02,4.717227e-01,4.200343e+02,2.964601e+00,2.100410e+01,17.085033,2.847506
145.0000000000,379.00001000,0.00000000,-2.70000000,1.411879e-01,2.689760e-14,6.674479e-02,4.727373e-01,4.201027e+02,2.964961e+00,2.100011e+01,17.115431,2.852572
145.0000000000,379.00001000,0.00000000,-2.60000000,1.412319e-01,2.654091e-14,6.690884e-02,4.737515e-01,4.201711e+02,2.965321e+00,2.099611e+01,17.147031,2.857839
145.0000000000,379.00001000,0.00000000,-2.50000000,1.412760e-01,2.621890e-14,6.707296e-02,4.747654e-01,4.202397e+02,2.965682e+00,2.099211e+01,17.179830,2.863305
145.0000000000,379.00001000,0.00000000,-2.40000000,1.413201e-01,2.586796e-14,6.723715e-02,4.757790e-01,4.203085e+02,2.966043e+00,2.098811e+01,17.213824,2.868971
145.0000000000,379.00001000,0.00000000,-2.30000000,1.413643e-01,2.556534e-14,6.740141e-02,4.767922e-01,4.203773e+02,2.966405e+00,2.098411e+01,17.249010,2.874835
145.0000000000,379.00001000,0.00000000,-2.20000000,1.414086e-01,2.518258e-14,6.756573e-02,4.778051e-01,4.204463e+02,2.966768e+00,2.098011e+01,17.285384,2.880897
145.0000000000,379.00001000,0.00000000,-2.10000000,1.414529e-01,2.489294e-14,6.773012e-02,4.788176e-01,4.205154e+02,2.967131e+00,2.097611e+01,17.322943,2.887157
145.0000000000,379.00001000,0.00000000,-2.00000000,1.414972e-01,2.454705e-14,6.789457e-02,4.798297e-01,4.205847e+02,2.967495e+00,2.097211e+01,17.361684,2.893614
145.0000000000,379.00001000,0.00000000,-1.90000000,1.415416e-01,2.424686e-14,6.805910e-02,4.808415e-01,4.206540e+02,2.967860e+00,2.096810e+01,17.401602,2.900267
145.0000000000,379.00001000,0.00000000,-1.80000000,1.415861e-01,2.391354e-14,6.822368e-02,4.818530e-01,4.207235e+02,2.968225e+00,2.096410e+01,17.442695,2.907116
145.0000000000,379.00001000,0.00000000,-1.70000000,1.416306e-01,2.367331e-14,6.838834e-02,4.828641e-01,4.207932e+02,2.968591e+00,2.096009e+01,17.484959,2.914160
145.0000000000,379.00001000,0.00000000,-1.60000000,1.416752e-01,2.331764e-14,6.855307e-02,4.838749e-01,4.208629e+02,2.968957e+00,2.095608e+01,17.528391,2.921398
145.0000000000,379.00001000,0.00000000,-1.50000000,1.417198e-01,2.306633e-14,6.871786e-02,4.848853e-01,4.209328e+02,2.969324e+00,2.095207e+01,17.572987,2.928831
145.0000000000,379.00001000,0.00000000,-1.40000000,1.417645e-01,2.269915e-14,6.888272e-02,4.858954e-01,4.210028e+02,2.969692e+00,2.094806e+01,17.618744,2.936457
145.0000000000,379.00001000,0.00000000,-1.30000000,1.418092e-01,2.243608e-14,6.904765e-02,4.869051e-01,4.210729e+02,2.970060e+00,2.094405e+01,17.665658,2.944276
145.0000000000,379.00001000,0.00000000,-1.20000000,1.418540e-01,2.215000e-14,6.921265e-02,4.879145e-01,4.211432e+02,2.970429e+00,2.094004e+01,17.713727,2.952288
145.0000000000,379.00001000,0.00000000,-1.10000000,1.418989e-01,2.186805e-14,6.937771e-02,4.889235e-01,4.212136e+02,2.970799e+00,2.093602e+01,17.762946,2.960491
145.0000000000,379.00001000,0.00000000,-1.00000000,1.419438e-01,2.155930e-14,6.954285e-02,4.899322e-01,4.212841e+02,2.971169e+00,2.093201e+01,17.813313,2.968886
145.0000000000,379.00001000,0.00000000,-0.90000000,1.419888e-01,2.132469e-14,6.970805e-02,4.909406e-01,4.213548e+02,2.971540e+00,2.092799e+01,17.864824,2.977471
145.0000000000,379.00001000,0.00000000,-0.80000000,1.420338e-01,2.098882e-14,6.987332e-02,4.919486e-01,4.214256e+02,2.971911e+00,2.092397e+01,17.917476,2.986246
145.0000000000,379.00001000,0.00000000,-0.70000000,1.420789e-01,2.075166e-14,7.003866e-02,4.929562e-01,4.214965e+02,2.972283e+00,2.091995e+01,17.971265,2.995211
145.0000000000,380.00001000,0.00000000,-10.00000000,1.390061e-01,7.196601e-14,5.534012e-02,3.981130e-01,4.168428e+02,2.947691e+00,2.120548e+01,17.980925,2.996821
