T,µB,µQ,µS,p/T^4,s/T^3,nB/T^3,nS/T^3,nQ/T^3,ε/T^4,cs2,chiBB/T^2,chiQQ/T^2,chiSS/T^2,chiBQ/T^2,chiBS/T^2,chiQS/T^2,chiTB/T^2,chiTQ/T^2,chiTS/T^2,chiTT/T^2
30,0,200,-200,2.01288623e-01,8.38790786e-01,6.79405177e-10,-2.62755253e-04,-1.14451566e-05,6.39177564e-01,3.07978755e-01,6.80809988e-10,1.23625141e-05,2.63429758e-04,7.38702590e-10,-1.30325704e-10,6.68646291e-07,1.82069043e-08,-1.48945839e-04,-2.99738793e-03,2.73652241e+00
30,0,200,0,2.01288623e-01,8.38790783e-01,5.51064874e-10,2.62755123e-04,2.51309842e-04,6.39177559e-01,3.07978758e-01,5.52795930e-10,2.74454472e-04,2.63429624e-04,6.14189723e-10,-3.26660997e-13,2.62760853e-04,1.46117085e-08,2.84843497e-03,2.99738427e-03,2.73652231e+00
30,0,200,200,4.09280006e-01,2.03758678e+00,-1.16257525e-09,2.09809139e-01,2.09534937e-01,4.42393395e+00,1.16773114e-01,2.26611486e-09,2.12716593e-01,2.12967665e-01,-1.09562810e-09,-3.32655748e-09,2.12704901e-01,-2.95237559e-08,1.00298091e+00,1.00612728e+00,7.82694140e+00
30,0,200,400,4.24359981e-01,2.21534784e+00,-1.33947675e-02,2.50713993e-01,1.53298283e-02,5.23603995e+00,1.03423330e-01,1.33942687e-02,1.53525069e-02,3.30379202e-01,-1.33930406e-02,-3.92183886e-02,4.11637081e-02,-1.43675030e-01,1.65501912e-01,1.44441993e+00,9.60839865e+00
30,0,200,600,1.50320995e+04,2.13016142e+03,-3.59288226e+03,1.06194667e+04,3.59368612e+03,2.23445304e+05,8.99809189e-02,6.33166161e+02,6.34000781e+02,5.33369653e+03,-6.32419532e+02,-1.82622203e+03,1.82631001e+03,-3.19948948e+02,3.23118603e+02,9.01732024e+02,2.40862953e+03
30,0,200,800,4.12341111e+05,2.43774796e+04,-5.80541577e+04,1.66734325e+05,5.67418271e+04,4.43656389e+06,9.76613957e-02,7.40404362e+03,7.04292657e+03,5.92636566e+04,-7.04291462e+03,-2.07372406e+04,2.00149954e+04,-2.19865956e+03,1.91017598e+03,5.86790376e+03,2.44841644e+04
30,0,400,-800,1.89658652e+04,3.19604091e+03,4.77900985e+03,-1.29581578e+04,-3.39933504e+03,2.84456584e+05,8.54298295e-02,9.47109167e+02,5.86193079e+02,6.51364559e+03,-5.35292628e+02,-2.42876344e+03,1.65603161e+03,5.91902819e+02,-2.14989174e+02,-1.40195505e+03,3.68109895e+03
30,0,400,-600,1.03034764e+00,6.43004931e+00,8.24483756e-01,-1.60315670e+00,4.78528014e-02,3.81008731e+01,3.63125755e-02,8.19433133e-01,7.32815416e-02,3.16092913e+00,4.79814435e-02,-1.59088208e+00,-2.27792214e-02,4.71517227e+00,3.43357385e-01,-9.11030228e+00,3.21525787e+01
30,0,400,-400,4.09220724e-01,2.03752754e+00,1.17464257e-04,-2.09625712e-01,2.52216156e-04,4.42667919e+00,1.16653070e-01,1.17464316e-04,3.30863804e-04,2.12787349e-01,1.55211799e-04,-7.93317201e-05,-7.62102300e-05,1.77062218e-03,3.73720678e-03,-1.00429459e+00,7.83689062e+00
30,0,400,-200,2.01675504e-01,8.44008642e-01,3.94559293e-05,-9.78447215e-08,4.38190003e-04,6.48176324e-01,3.05085992e-01,3.94560496e-05,5.16174616e-04,5.25619554e-04,7.84305835e-05,-9.78450384e-08,2.62663014e-04,6.30992571e-04,5.61806889e-03,-2.07601080e-06,2.79851405e+00
30,0,400,0,4.09142618e-01,2.03630773e+00,3.93580846e-05,2.09546380e-01,2.09721718e-01,4.42345468e+00,1.16743986e-01,3.93584575e-05,2.12958214e-01,2.12705566e-01,7.83327426e-05,-2.53001253e-10,2.12704897e-01,6.28916560e-04,1.00574843e+00,1.00312981e+00,7.82004346e+00
30,0,400,200,2.03361709e-01,8.64719552e-01,3.80145536e-05,2.21309700e-03,2.12441309e-03,7.04437331e-01,2.87642084e-01,4.07017397e-05,2.20243155e-03,2.21571423e-03,7.69892155e-05,-2.60935847e-06,1.95038145e-03,6.03289638e-04,2.46431583e-02,2.50459671e-02,3.01594281e+00
30,0,400,400,1.23270555e+01,6.29072687e+01,-1.02298999e+01,3.17030829e+01,1.17856269e+01,6.30429676e+02,2.93437551e-02,9.94844052e+00,1.15298898e+01,8.75957949e+01,-9.94832160e+00,-2.90984213e+01,3.06796554e+01,-4.08663281e+01,4.81462319e+01,1.26771567e+02,2.29304627e+02
30,0,400,600,5.88434314e+04,5.23710494e+03,-1.05580140e+04,3.03608420e+04,1.05572745e+04,6.94374175e+05,1.01087089e-01,1.56145780e+03,1.56072333e+03,1.22432774e+04,-1.56071106e+03,-4.32237788e+03,4.32089656e+03,-7.30666961e+02,7.26683870e+02,1.89849399e+03,5.89666050e+03
30,0,400,800,9.75573990e+05,3.76647263e+04,-1.17925625e+05,3.35103631e+05,1.16623266e+05,9.55316446e+06,1.21516786e-01,1.14033817e+04,1.10528995e+04,8.85832553e+04,-1.10422525e+04,-3.13881256e+04,3.06765151e+04,-2.54003051e+03,2.28671406e+03,6.34102025e+03,3.84446349e+04
30,0,600,-800,7.52139399e+03,2.79318659e+03,2.75203001e+03,-5.64745194e+03,-1.41762249e+02,1.43035266e+05,6.18950582e-02,8.29918773e+02,5.27582333e+02,4.01362892e+03,-4.12186065e+01,-1.70105400e+03,6.09942502e+02,6.26979649e+02,1.28172642e+02,-1.13360492e+03,3.17920208e+03
30,0,600,-600,6.32934719e+01,1.77356862e+02,5.61609982e+01,-3.52760747e+01,7.71238754e+01,2.36206239e+03,3.87548627e-02,4.56626266e+01,1.03708302e+02,2.83323081e+01,6.44879402e+01,-2.68370104e+01,-2.53436593e+01,1.03120407e+02,1.53935706e+02,-5.28913273e+01,3.49884614e+02
30,0,600,-400,2.33317124e+01,8.43145906e+01,2.16989157e+01,-2.69657966e-01,4.34137270e+01,9.32852857e+02,3.86663723e-02,1.96326105e+01,7.84251753e+01,2.73306850e-01,3.92045829e+01,-6.03367403e-02,-6.00715269e-02,5.48342041e+01,1.09759899e+02,-1.47588105e+00,2.00535248e+02
30,0,600,-200,2.32713973e+01,8.37794025e+01,2.16386194e+01,2.09206746e-01,4.35627156e+01,9.30367605e+02,3.93305986e-02,1.95723519e+01,7.85773601e+01,2.13044537e-01,3.91443255e+01,-7.68792120e-05,2.12628018e-01,5.43595972e+01,1.10285448e+02,9.99013833e-01,1.96695085e+02
30,0,600,0,2.30650142e+01,8.26001016e+01,2.16385425e+01,1.94773564e-03,4.33550402e+01,9.26635892e+02,3.91609428e-02,1.95722752e+01,7.83665263e+01,1.94864279e-03,3.91442486e+01,-1.98797619e-07,1.94777522e-03,5.43584785e+01,1.09303202e+02,2.19990021e-02,1.91805327e+02
30,0,600,200,2.46072551e+01,9.13148679e+01,2.16374868e+01,1.55782665e+00,4.49096616e+01,9.75286355e+02,3.96734271e-02,1.95733307e+01,7.99468706e+01,1.58557057e+00,3.91431929e+01,-2.05032301e-03,1.58328690e+00,5.43453800e+01,1.16570977e+02,7.30502881e+00,2.27772513e+02
30,0,600,400,1.95791208e+03,1.19147535e+03,-9.39988582e+02,2.72499641e+03,1.00499216e+03,5.56666919e+04,5.45347456e-02,3.56951490e+02,4.15755736e+02,2.67350656e+03,-2.98234965e+02,-9.39487306e+02,9.39499248e+02,-1.39971287e+02,3.03731478e+02,5.21857170e+02,1.30879179e+03
30,0,600,600,1.78663442e+05,1.32190241e+04,-2.80075392e+04,7.79119740e+04,2.80817627e+04,1.95443032e+06,9.60293393e-02,3.95596666e+03,4.02465895e+03,2.96635164e+04,-3.89650351e+03,-1.06441094e+04,1.06532627e+04,-1.59998638e+03,1.79480345e+03,4.45901857e+03,1.43802237e+04
30,0,600,800,2.03480178e+06,5.54513494e+04,-2.08184530e+05,5.81149283e+05,2.07162614e+05,1.76612160e+07,1.41179056e-01,1.66424419e+04,1.67581172e+04,1.22099749e+05,-1.62225963e+04,-4.42097035e+04,4.39054584e+04,-3.15298064e+03,3.51417691e+03,8.01549958e+03,5.69213047e+04
30,0,800,-800,2.97894247e+04,5.00967625e+03,7.26691328e+03,-5.70573449e+03,8.82943428e+03,3.62824752e+05,9.36269955e-02,1.47904930e+03,2.62267625e+03,2.13581575e+03,1.60109433e+03,-1.35676811e+03,-5.79300808e+02,1.00518454e+03,9.39030042e+02,-1.07734146e+03,5.95572543e+03
30,0,800,-600,1.48558518e+04,2.30998872e+03,3.51125097e+03,-6.17971892e+02,6.40431957e+03,1.70595430e+05,1.01160026e-01,6.86986645e+02,2.19099623e+03,1.87416039e+02,1.18781745e+03,-1.85920574e+02,-1.84427056e+02,4.52793424e+02,7.44656983e+02,-1.59688553e+02,2.65645250e+03
30,0,800,-400,1.32268528e+04,1.77733679e+03,2.92780320e+03,-3.37708014e+01,5.82183273e+03,1.44249634e+05,1.06290123e-01,5.27156406e+02,2.03212507e+03,2.57691221e+01,1.02873383e+03,-2.53437099e+01,-2.51310025e+01,3.41885530e+02,6.38856074e+02,-4.46548266e+01,2.06570493e+03
30,0,800,-200,1.31870252e+04,1.68563083e+03,2.89409277e+03,-5.86868129e-02,5.78791470e+03,1.42843389e+05,1.07003305e-01,5.01873032e+02,2.00663094e+03,6.25449186e-02,1.00345046e+03,-6.03343856e-02,-5.83864178e-02,2.97706427e+02,5.93695867e+02,-4.56698837e-01,1.92545153e+03
30,0,800,0,1.31885056e+04,1.69379101e+03,2.89403240e+03,1.55551600e+00,5.78940805e+03,1.42889500e+05,1.06979963e-01,5.01812853e+02,2.00815005e+03,1.58139591e+00,1.00339013e+03,-1.56209354e-04,1.58123903e+00,2.97230703e+02,6.00477103e+02,7.27672551e+00,1.95736194e+03
30,0,800,200,1.31878018e+04,1.69076831e+03,2.89320796e+03,1.61314866e+00,5.78868877e+03,1.42878755e+05,1.06980754e-01,5.02632089e+02,2.00739999e+03,3.17091967e+00,1.00257074e+03,-1.59087859e+00,1.60282265e+00,2.92516230e+02,5.98033201e+02,9.20877044e+00,1.95172273e+03
30,0,800,400,3.21600025e+04,4.90996818e+03,-1.88422488e+03,1.29650816e+04,1.05760932e+04,4.27646872e+05,9.24067902e-02,1.44817431e+03,2.96357688e+03,6.51972357e+03,5.70285174e+01,-2.42726930e+03,2.43791591e+03,-2.90553683e+02,1.21626682e+03,1.42173803e+03,5.67866980e+03
30,0,800,600,4.96606044e+05,3.03266694e+04,-6.56525871e+04,1.87326712e+05,7.45591547e+04,5.26849899e+06,9.87478415e-02,9.02640314e+03,1.09484245e+04,6.36091665e+04,-7.52045368e+03,-2.27939681e+04,2.32104869e+04,-2.26571568e+03,3.63819826e+03,6.92429361e+03,3.13960310e+04
30,0,800,800,3.83573082e+06,7.93329837e+04,-3.35505501e+05,9.21813860e+05,3.42920575e+05,2.99698538e+07,1.58058206e-01,2.40028114e+04,2.51987873e+04,1.60896724e+05,-2.21364796e+04,-6.01269944e+04,5.94570862e+04,-3.96787585e+03,4.71206704e+03,9.59275694e+03,8.10043618e+04
30,200,-800,-800,6.67257316e+06,1.11662438e+05,5.26611489e+05,-1.39221689e+06,-5.22869951e+05,4.80188150e+07,1.70172812e-01,3.38712806e+04,3.34351636e+04,2.10681967e+05,-3.21311078e+04,-8.17121780e+04,7.95365563e+04,5.41295304e+03,-5.36522884e+03,-1.14363046e+04,1.12453674e+05
30,200,-800,-600,1.17166592e+06,4.81362288e+04,1.42859676e+05,-3.83722183e+05,-1.45256001e+05,1.13768052e+07,1.19863911e-01,1.44237089e+04,1.53950553e+04,9.84910853e+04,-1.37253364e+04,-3.64299286e+04,3.67028804e+04,3.12917222e+03,-3.81372588e+03,-7.79743827e+03,4.95578621e+04
30,200,-800,-400,8.44294425e+04,9.05866392e+03,1.52016590e+04,-4.05957457e+04,-1.75425182e+04,1.03505071e+06,9.85136081e-02,2.70623545e+03,3.34274597e+03,1.54455537e+04,-2.08039245e+03,-6.01027681e+03,6.02092150e+03,9.48640204e+02,-1.24362115e+03,-2.39205427e+03,9.89387515e+03
30,200,-800,-200,2.25799974e+03,1.06624081e+03,-5.73685834e+02,-3.82189090e+02,-1.75720278e+03,4.43903370e+04,7.48952750e-02,3.15719801e+02,9.41596615e+02,3.98289852e+02,3.10122237e+02,-1.98008132e+02,1.98020077e+02,5.64929506e+01,-3.16321887e+02,-2.77663930e+02,1.26708452e+03
30,200,-800,0,1.94846907e+03,6.96796270e+02,-7.76859230e+02,-1.61781140e+00,-1.55557296e+03,3.50512112e+04,8.37374045e-02,2.08706026e+02,8.36152133e+02,1.64542379e+00,4.17136011e+02,-6.22604297e-02,1.64349682e+00,-8.57377489e+01,-1.81247334e+02,-7.77579447e+00,7.37648314e+02
30,200,-800,200,1.94686721e+03,6.87555508e+02,-7.76920565e+02,-1.68498051e-03,-1.55395821e+03,3.50000923e+04,8.37920463e-02,2.08644883e+02,8.34511701e+02,2.36429735e-03,4.17197309e+02,-1.53761283e-04,1.94777522e-03,-8.62251564e+01,-1.73507479e+02,-1.90016178e-02,6.97947673e+02
30,200,-800,400,1.94734122e+03,6.90459890e+02,-7.76980936e+02,6.03717934e-02,-1.55422603e+03,3.50100781e+04,8.36970379e-02,2.08705063e+02,8.34782639e+02,4.85744187e-01,4.17257643e+02,-6.03343887e-02,1.52370707e-01,-8.67008568e+01,-1.74962077e+02,4.75700455e-01,7.11666043e+02
30,200,-800,600,1.98634230e+03,7.77437668e+02,-8.10692326e+02,3.37744099e+01,-1.58772717e+03,3.64013593e+04,8.22522343e-02,2.33989399e+02,8.59853569e+02,2.53497699e+01,4.42541016e+02,-2.53456334e+01,-2.53434447e+01,-1.30891643e+02,-2.18141021e+02,4.46971952e+01,8.32272919e+02
30,200,-800,800,3.87858063e+03,1.55784471e+03,-1.55338563e+03,9.38031153e+02,-2.17041061e+03,7.02151401e+04,7.46850691e-02,4.65614147e+02,1.01894935e+03,4.76239101e+02,6.01612197e+02,-3.29523947e+02,-1.84390028e+02,-2.99117307e+02,-3.24807122e+02,2.81737081e+02,1.71844128e+03
30,200,-600,-800,3.84464590e+06,8.05188498e+04,3.43205107e+05,-9.31604276e+05,-3.37312762e+05,3.01129429e+07,1.56931975e-01,2.42542312e+04,2.35580806e+04,1.64273123e+05,-2.31398085e+04,-6.16327078e+04,5.98227493e+04,4.42601802e+03,-4.46380004e+03,-1.02550589e+04,8.22070997e+04
30,200,-600,-600,4.83508794e+05,2.83609845e+04,6.87058239e+04,-1.87429730e+05,-6.85559890e+04,5.12260540e+06,9.99169113e-02,8.59640503e+03,8.53468931e+03,6.34889341e+04,-8.52378262e+03,-2.29375351e+04,2.28031214e+04,2.61987140e+03,-2.59526067e+03,-6.58782327e+03,2.87379375e+04
30,200,-600,-400,1.89636870e+04,3.18352550e+03,4.77822766e+03,-1.29551120e+04,-4.77840681e+03,2.84377652e+05,8.54963794e-02,9.46393229e+02,9.46572439e+02,6.50909275e+03,-9.46300416e+02,-2.42727122e+03,2.42728124e+03,5.87512663e+02,-5.89041788e+02,-1.38659768e+03,3.62948679e+03
30,200,-600,-200,2.67806598e+00,1.60845189e+01,7.93860056e-01,-3.15671894e+00,-2.51754451e+00,9.00945363e+01,4.24250343e-02,8.50046719e-01,2.59951342e+00,4.74021191e+00,-7.58198123e-01,-1.59087850e+00,3.17211508e+00,4.43104672e+00,-1.31280430e+01,-1.63649152e+01,7.49361897e+01
30,200,-600,0,3.09973743e-01,1.81981255e+00,-3.05038802e-02,-2.02706273e-03,-1.39614754e-01,4.09877469e+00,9.49509621e-02,3.07334050e-02,2.00911301e-01,2.03022254e-03,6.11151875e-02,-7.93303990e-05,2.02710225e-03,-2.82310477e-01,-1.16000545e+00,-2.31636581e-02,1.00145789e+01
30,200,-600,200,5.16202256e-01,2.99670696e+00,-3.05819848e-02,-2.09283625e-01,-3.47135493e-01,7.82411050e+00,8.67270999e-02,3.06554959e-02,4.11590517e-01,2.12967854e-01,6.11932920e-02,-1.95682126e-07,2.12704897e-01,-2.83452142e-01,-2.13999882e+00,-1.00013243e+00,1.48712579e+01
30,200,-600,400,5.16278941e-01,2.99789814e+00,-3.06588654e-02,2.09360507e-01,-1.37928551e-01,7.82727122e+00,8.66338457e-02,3.07321810e-02,1.99225064e-01,2.13044544e-01,6.12701710e-02,-7.68823274e-05,1.85881895e-04,-2.84570777e-01,-1.14098084e+00,1.00125110e+00,1.48875807e+01
30,200,-600,600,3.71249364e-01,2.36762224e+00,-9.19168947e-02,6.42456828e-02,-1.97960785e-01,6.62772293e+00,7.15852639e-02,9.19526015e-02,2.59220401e-01,6.61348787e-02,1.21527560e-01,-6.22603333e-02,-6.03335586e-02,-7.70861754e-01,-1.61256682e+00,5.21116139e-01,1.39978224e+01
30,200,-600,800,3.12973778e+02,3.89098419e+02,-2.03265315e+02,3.83732664e+02,-2.44299025e+01,9.44249162e+03,4.29439696e-02,1.07105730e+02,3.47445527e+01,3.99859150e+02,1.62032036e+01,-1.98008136e+02,2.26164543e+00,-1.43001604e+02,-9.02966253e+00,2.84820140e+02,6.13979367e+02
30,200,-400,-800,2.05656991e+06,5.73311392e+04,2.13011773e+05,-5.90544346e+05,-2.06903810e+05,1.79274064e+07,1.41763160e-01,1.73760714e+04,1.62723873e+04,1.24703121e+05,-1.62617406e+04,-4.57154169e+04,4.34980930e+04,3.36853402e+03,-2.95402079e+03,-7.88313098e+03,5.82368300e+04
30,200,-400,-600,1.78892192e+05,1.33306727e+04,2.81884127e+04,-7.82204715e+04,-2.80284381e+04,1.96048317e+06,9.59350709e-02,4.00817832e+03,3.93565980e+03,2.99400148e+04,-3.93564776e+03,-1.07876763e+04,1.06426280e+04,1.71155330e+03,-1.65035989e+03,-4.53826078e+03,1.43022776e+04
30,200,-400,-400,1.93658201e+03,1.11833754e+03,9.61628088e+02,-2.72654190e+03,-9.63182734e+02,5.47889380e+04,5.48053518e-02,3.37380178e+02,3.38960548e+02,2.67507970e+03,-3.37379214e+02,-9.39489231e+02,9.41068540e+02,1.94341470e+02,-2.01607793e+02,-5.29036701e+02,1.15487813e+03
30,200,-400,-200,2.04376814e-01,8.78181184e-01,1.05570232e-03,-4.26083172e-03,-3.10058528e-03,7.50589067e-01,2.74641175e-01,1.05579415e-03,3.10074528e-03,6.28176738e-03,-1.05564088e-03,-2.05032744e-03,3.99809497e-03,1.30987110e-02,-3.64691794e-02,-5.03484876e-02,3.17048833e+00
30,200,-400,0,4.09103459e-01,2.03564403e+00,9.94004722e-08,-2.09546481e-01,-2.09643633e-01,4.42178967e+00,1.16774811e-01,1.99577833e-07,2.12802279e-01,2.12705670e-01,-4.93101106e-08,-1.00960542e-07,2.12704998e-01,2.11564061e-06,-1.00450355e+00,-1.00313197e+00,7.81002286e+00
30,200,-400,200,2.01636148e-01,8.43340566e-01,-1.76549524e-22,-8.73795609e-19,-3.59908817e-04,6.46503202e-01,3.05648693e-01,1.00426080e-07,3.60043314e-04,5.25521954e-04,5.00885194e-08,-2.49041403e-10,2.62760853e-04,-4.06774120e-21,-4.36901372e-03,-9.25635388e-18,2.78840439e+00
30,200,-400,400,4.09103459e-01,2.03564403e+00,-9.94004722e-08,2.09546481e-01,-9.72512842e-05,4.42178967e+00,1.16774811e-01,1.99577833e-07,9.80488224e-05,2.12705670e-01,1.47927401e-07,-1.00960542e-07,5.70931987e-07,-2.11564061e-06,-1.37369834e-03,1.00313197e+00,7.81002286e+00
30,200,-400,600,2.04376814e-01,8.78181184e-01,-1.05570232e-03,4.26083172e-03,1.04544122e-04,7.50589067e-01,2.74641175e-01,1.05579415e-03,4.52743732e-04,6.28176738e-03,6.11075845e-05,-2.05032744e-03,2.33344968e-04,-1.30987110e-02,7.80597224e-04,5.03484876e-02,3.17048833e+00
30,200,-400,800,1.93658201e+03,1.11833754e+03,-9.61628088e+02,2.72654190e+03,8.01731082e+02,5.47889380e+04,5.48053518e-02,3.37380178e+02,2.65063310e+02,2.67507970e+03,-2.64729839e+02,-9.39489231e+02,7.94521929e+02,-1.94341470e+02,1.33087438e+02,5.29036701e+02,1.15487813e+03
30,200,-200,-800,9.97527186e+05,4.01020549e+04,1.22731229e+05,-3.44704174e+05,-1.16613294e+05,9.83031633e+06,1.20933146e-01,1.21565835e+04,1.10422647e+04,9.15833574e+04,-1.10422525e+04,-3.28938391e+04,3.06658803e+04,2.70122716e+03,-2.25154644e+03,-6.62436533e+03,4.08064018e+04
30,200,-200,-600,5.91062365e+04,5.48226248e+03,1.07172490e+04,-3.06808546e+04,-1.05588179e+04,7.01833565e+05,1.00506094e-01,1.63324169e+03,1.56229238e+03,1.25319797e+04,-1.56071113e+03,-4.46594485e+03,4.32246586e+03,7.87876032e+02,-7.33837243e+02,-2.02005608e+03,6.18006164e+03
30,200,-200,-400,1.07869704e+01,5.42205995e+01,1.02309021e+01,-3.01514417e+01,-1.02318743e+01,5.81871361e+02,2.76243631e-02,9.94936406e+00,9.95035940e+00,8.60203543e+01,-9.94839993e+00,-2.91003460e+01,2.91003666e+01,4.08786621e+01,-4.08887839e+01,-1.19540275e+02,1.93653265e+02
30,200,-200,-200,4.09281351e-01,2.03761379e+00,1.34708362e-06,-2.09811749e-01,-2.09536278e-01,4.42399493e+00,1.16771760e-01,1.34708501e-06,2.12717934e-01,2.12972847e-01,-1.34359080e-06,-2.61391549e-06,2.12707507e-01,2.57182232e-05,-1.00300648e+00,-1.00617697e+00,7.82743432e+00
30,200,-200,0,2.01288623e-01,8.38790786e-01,6.79405177e-10,-2.62755253e-04,-2.51309417e-04,6.39177564e-01,3.07978755e-01,6.80809988e-10,2.74453922e-04,2.63429758e-04,-1.88218305e-10,-1.30325704e-10,2.62760981e-04,1.82069043e-08,-2.84842388e-03,-2.99738793e-03,2.73652241e+00
30,200,-200,200,2.01288623e-01,8.38790783e-01,5.51064874e-10,2.62755123e-04,1.14458319e-05,6.39177559e-01,3.07978758e-01,5.52795930e-10,1.23617140e-05,2.63429624e-04,-6.17204534e-11,-3.26660997e-13,6.68770799e-07,1.46117085e-08,1.48963911e-04,2.99738427e-03,2.73652231e+00
30,200,-200,400,4.09280006e-01,2.03758678e+00,-1.16257525e-09,2.09809139e-01,2.74200858e-04,4.42393395e+00,1.16773114e-01,2.26611486e-09,2.74453948e-04,2.12967665e-01,3.51854872e-11,-3.32655748e-09,2.62760809e-04,-2.95237559e-08,3.14634557e-03,1.00612728e+00,7.82694140e+00
30,200,-200,600,4.24359981e-01,2.21534784e+00,-1.33947675e-02,2.50713993e-01,2.21989397e-01,5.23603995e+00,1.03423330e-01,1.33942687e-02,2.25147865e-01,3.30379202e-01,-1.24310793e-02,-3.92183886e-02,2.49997105e-01,-1.43675030e-01,1.13524299e+00,1.44441993e+00,9.60839865e+00
30,200,-200,800,1.50320995e+04,2.13016142e+03,-3.59288226e+03,1.06194667e+04,3.43289835e+03,2.23445304e+05,8.99809189e-02,6.33166161e+02,5.60638450e+02,5.33369653e+03,-5.60636337e+02,-1.82622203e+03,1.68116449e+03,-3.19948948e+02,2.58664473e+02,9.01732024e+02,2.40862953e+03
30,200,0,-800,4.34305577e+05,2.68672522e+04,6.28598225e+04,-1.76346443e+05,-5.67433103e+04,4.71419897e+06,9.76599102e-02,8.15730577e+03,7.04457448e+03,6.22760230e+04,-7.04285428e+03,-2.22430143e+04,2.00165043e+04,2.36033016e+03,-1.91685657e+03,-6.19404330e+03,2.70231302e+04
30,200,0,-600,1.52918512e+04,2.35817117e+03,3.75211730e+03,-1.09363823e+04,-3.59213249e+03,2.30808081e+05,8.88281977e-02,7.04950169e+02,6.32439848e+02,5.61925037e+03,-6.32419455e+02,-1.96978908e+03,1.82473065e+03,3.77158507e+02,-3.15862953e+02,-1.00888441e+03,2.62232138e+03
30,200,0,-400,6.49564573e-01,3.53814453e+00,1.43577742e-02,-4.60237420e-01,-2.22939823e-01,9.12079739e+00,9.13168592e-02,1.43572661e-02,2.44389167e-01,5.44984623e-01,-1.33929429e-02,-4.11431518e-02,2.51920736e-01,1.55382178e-01,-1.14677966e+00,-2.44894150e+00,1.53826397e+01
30,200,0,-200,2.19747957e-01,9.77302248e-01,5.81368606e-09,-5.25518254e-04,-2.62756220e-04,7.61057785e-01,2.75850201e-01,5.81368922e-09,1.85538929e-02,5.25536106e-04,-1.09720106e-09,-8.00809135e-09,2.62764049e-04,1.49761169e-07,-2.99741204e-03,-5.99497384e-03,3.56221543e+00
30,200,0,0,2.19223783e-01,9.70807417e-01,9.78368557e-10,-2.16401279e-12,4.88102272e-10,7.51583641e-01,2.77900189e-01,9.78371726e-10,1.82917990e-02,1.33754377e-06,4.88103853e-10,-2.16401980e-12,6.68770804e-07,2.56093567e-08,1.27693520e-08,-7.06526858e-11,3.49336772e+00
30,200,0,200,2.19747952e-01,9.77302119e-01,9.76204503e-10,5.25510246e-04,2.62755611e-04,7.61057575e-01,2.75850272e-01,9.76223334e-10,1.85538910e-02,5.25521705e-04,4.88103812e-10,-1.57110365e-14,2.62760853e-04,2.55387022e-08,2.99739704e-03,5.99476854e-03,3.56221223e+00
30,200,0,400,6.35206569e-01,3.36839991e+00,-2.22784169e-08,4.19092827e-01,2.09546402e-01,8.32109756e+00,9.74506342e-02,2.42308393e-08,2.30996049e-01,4.25409988e-01,-2.12046809e-08,-6.66402010e-08,2.12704961e-01,-5.36195502e-07,1.00313035e+00,2.00626123e+00,1.36742172e+01
30,200,0,600,9.84584474e+00,4.83078808e+01,-9.48014740e+00,2.84424117e+01,9.48113213e+00,5.44109287e+02,2.80571861e-02,9.20362186e+00,9.22289777e+00,8.28268624e+01,-9.20265887e+00,-2.76089396e+01,2.76089614e+01,-3.67823755e+01,3.67926678e+01,1.10367711e+02,1.65872549e+02
30,200,0,800,5.52136500e+04,4.51572677e+03,-9.56483182e+03,2.83776351e+04,9.40640162e+03,6.42273466e+05,1.03264618e-01,1.34458202e+03,1.27365188e+03,1.13791040e+04,-1.27205235e+03,-3.88868673e+03,3.74520863e+03,-5.60100751e+02,5.06073040e+02,1.57224683e+03,5.07935940e+03
30,200,200,-800,1.82788505e+05,1.43186821e+04,2.93414635e+04,-8.05274218e+04,-2.31559769e+04,2.02016467e+06,9.51628193e-02,4.29746701e+03,3.18313815e+03,3.10966682e+04,-3.13244878e+03,-1.13655635e+04,9.08690743e+03,1.94272518e+03,-1.40363888e+03,-5.00387745e+03,1.54935762e+04
30,200,200,-600,1.93579510e+03,1.11452260e+03,9.62379655e+02,-2.72649058e+03,-8.02481867e+02,5.47745244e+04,5.47953993e-02,3.38126733e+02,2.65808889e+02,2.67648396e+03,-2.65475503e+02,-9.40981449e+02,7.96013257e+02,1.98447557e+02,-1.37184097e+02,-5.29983245e+02,1.14294530e+03
30,200,200,-400,4.10338501e-01,2.05179713e+00,1.05849279e-03,-2.11863060e-01,-2.13884906e-04,4.47193015e+00,1.15752609e-01,1.05848444e-03,3.68960399e-04,2.17044922e-01,6.03160517e-05,-2.05390834e-03,2.35793088e-04,1.31518138e-02,-2.31449991e-03,-1.03154690e+00,7.99305952e+00
30,200,200,-200,2.01289157e-01,8.38802064e-01,5.34409488e-07,-2.62857529e-04,-1.08653810e-05,6.39196417e-01,3.07971268e-01,5.34409488e-07,1.30413688e-05,2.63535153e-04,5.80514463e-07,-1.02406127e-07,5.70935952e-07,1.07620657e-05,-1.37171816e-04,-2.99957673e-03,2.73674022e+00
30,200,200,0,2.01289056e-01,8.38799814e-01,4.33691450e-07,2.62754996e-04,2.51792029e-04,6.39192263e-01,3.07973271e-01,4.33691450e-07,2.75035734e-04,2.63429750e-04,4.82802079e-07,-1.26355775e-10,2.62760728e-04,8.61295915e-06,2.85814017e-03,2.99738074e-03,2.73669413e+00
